idx,classical_chamfer_l2,classical_chamfer_l1,classical_hausdorff,classical_hausdorff95,classical_normal_consistency,classical_geom_jacobian_valid,classical_geom_negative_jacobian,classical_geom_negative_fraction,classical_geom_degenerate,classical_geom_degenerate_fraction,classical_geom_minimum_signed_jacobian,classical_geom_minimum_area_scale,classical_geom_base_cap_fold_max,classical_geom_crown_cap_fold_max,classical_geom_cap_fold_max,classical_geom_cap_safe,classical_geom_safe,learned_chamfer_l2,learned_chamfer_l1,learned_hausdorff,learned_hausdorff95,learned_normal_consistency,learned_geom_jacobian_valid,learned_geom_negative_jacobian,learned_geom_negative_fraction,learned_geom_degenerate,learned_geom_degenerate_fraction,learned_geom_minimum_signed_jacobian,learned_geom_minimum_area_scale,learned_geom_base_cap_fold_max,learned_geom_crown_cap_fold_max,learned_geom_cap_fold_max,learned_geom_cap_safe,learned_geom_safe
0,0.0034909688401967287,0.023547552525997162,0.4943898895374905,0.09558510780334473,0.9320511221885681,True,0,0.0,0,0.0,0.0065543157979846,0.0065543157979846,0.0,0.0,0.0,True,True,0.002638832898810506,0.021532481536269188,0.46362131127489115,0.052352603524923325,0.9421310424804688,False,46,0.0014148622047244095,0,0.0,-0.009784169495105743,0.018420983105897903,0.0,0.00020889962615910918,0.00020889962615910918,True,False
1,0.004174239933490753,0.019797151908278465,0.4257902266929749,0.11471211165189743,0.9652503728866577,True,0,0.0,0,0.0,0.038819726556539536,0.038819726556539536,0.0,0.0,0.0,True,True,0.0025517060421407223,0.015601327642798424,0.4278542163480635,0.046543218195438385,0.9774835705757141,True,0,0.0,0,0.0,0.16604472696781158,0.19343358278274536,0.0,0.0,0.0,True,True
2,0.0006438960554078221,0.01306407805532217,0.11973618737842441,0.050333574414253235,0.9534847140312195,True,0,0.0,0,0.0,0.027668381109833717,0.027668381109833717,0.0,0.0,0.0,True,True,0.00046884012408554554,0.011523937806487083,0.12023496668560343,0.03440165892243385,0.9558162093162537,True,0,0.0,0,0.0,0.08595851808786392,0.11038900911808014,0.00024737391504459083,2.6293188057024963e-05,0.00024737391504459083,True,True
3,0.002755478024482727,0.01771928369998932,0.286652298484522,0.1379738301038742,0.960852324962616,True,0,0.0,0,0.0,0.03325391188263893,0.03325390815734863,0.0,0.0,0.0,True,True,0.0017037170473486185,0.014328241348266602,0.2928505213916026,0.06195147708058357,0.9799638390541077,True,0,0.0,0,0.0,0.147361159324646,0.1473977416753769,0.0,0.0,0.0,True,True
4,0.001181119354441762,0.017374243587255478,0.11633319994819522,0.06827438622713089,0.9074931144714355,True,0,0.0,0,0.0,0.0003699158551171422,0.00036991582601331174,0.0,0.0,0.0,True,True,0.00109793059527874,0.01675979606807232,0.11365420918655401,0.06711692363023758,0.9105140566825867,False,13,0.0003998523622047244,0,0.0,-0.11461710184812546,0.0007629509782418609,0.0001357225701212883,8.034531492739916e-05,0.0001357225701212883,True,False
5,0.001570948283188045,0.016776947304606438,0.19685578025371597,0.08352960646152496,0.9466862082481384,True,0,0.0,0,0.0,0.02036922052502632,0.020369218662381172,0.0,0.0,0.0,True,True,0.0010609411401674151,0.014199107885360718,0.18981898267903222,0.03842715919017792,0.956450343132019,True,0,0.0,0,0.0,0.014374417252838612,0.022930476814508438,0.0,0.0,0.0,True,True
6,0.0014167552581056952,0.016375234350562096,0.22377257165327444,0.07350663840770721,0.9659687280654907,True,0,0.0,0,0.0,0.0039123245514929295,0.003912324085831642,0.0,0.0,0.0,True,True,0.0009156461455859244,0.013846848160028458,0.218087000542779,0.03351758420467377,0.9687015414237976,False,118,0.0036294291338582678,0,0.0,-4.246434211730957,0.00017589727940503508,0.0,0.0,0.0,True,False
7,0.014286634512245655,0.03504142165184021,0.6643453780897678,0.31708016991615295,0.9019951224327087,True,0,0.0,0,0.0,0.0037919667083770037,0.00379196647554636,0.0,0.0,0.0,True,True,0.010470346547663212,0.030288007110357285,0.6646358931593817,0.24128232896327972,0.9157683253288269,True,0,0.0,0,0.0,0.006348906084895134,0.006383470259606838,0.0,0.0,0.0,True,True
8,0.005924355238676071,0.02397700771689415,0.5010892804442795,0.14477409422397614,0.8827908039093018,True,0,0.0,0,0.0,0.00107056915294379,0.0010705690365284681,0.0,0.0,0.0,True,True,0.003954805433750153,0.020909929648041725,0.47493070548712246,0.10185842216014862,0.8938454985618591,True,0,0.0,0,0.0,0.0015632464783266187,0.0015714962501078844,0.0,0.0,0.0,True,True
9,0.0013896074378862977,0.01944657415151596,0.29993221043562507,0.05040664225816727,0.9131142497062683,True,0,0.0,0,0.0,0.016035251319408417,0.016035251319408417,0.0,0.0,0.0,True,True,0.001217670040205121,0.018324287608265877,0.3006885930804451,0.03986162692308426,0.9217751622200012,True,0,0.0,0,0.0,0.004997134208679199,0.07883641123771667,0.00010029066470451653,0.0,0.00010029066470451653,True,True
