N,classical_chamfer_l2,learned_chamfer_l2,raw_j_valid_rate,raw_cap_safe_rate,raw_safe_rate,post_j_valid_rate,post_cap_safe_rate,post_safe_rate,projection_activation_rate,projected_object_count,raw_chamfer_l2_projection_eval,post_chamfer_l2,chamfer_l2_projection_delta,chamfer_l2_projection_delta_pct,alpha_mean_projected,alpha_median_projected,alpha_min_projected,stage_cap_all_count,stage_cap_all_alpha_mean,stage_tangent_count,stage_tangent_alpha_mean,stage_all_count,stage_all_alpha_mean,raw_mean_negative_j_fraction,raw_mean_degenerate_fraction,raw_mean_cap_fold,raw_worst_cap_fold,post_worst_cap_fold,raw_evaluators_match,classical_cap_safe_rate,classical_chamfer_l1,classical_hausdorff,classical_hausdorff95,classical_j_valid_rate,classical_normal_consistency,classical_safe_rate,hausdorff_projection_delta,learned_chamfer_l1,learned_hausdorff,learned_hausdorff95,learned_normal_consistency,post_hausdorff,projection_raw_cap_safe_rate,projection_raw_j_valid_rate,projection_raw_safe_rate,raw_hausdorff_projection_eval,raw_worst_cap_fold_projection_eval,stage_all_alpha_median,stage_all_alpha_min,stage_all_rate,stage_cap_all_alpha_median,stage_cap_all_alpha_min,stage_cap_all_rate,stage_tangent_alpha_median,stage_tangent_alpha_min,stage_tangent_rate
9,0.003916721524032967,0.002773981042201226,0.6521739130434783,0.9782608695652174,0.6521739130434783,1.0,1.0,1.0,0.34782608695652173,16,0.002773981042201226,0.002857678375616872,8.369733341564599e-05,3.0172280250779933,0.24005262863602184,0.2048860266804695,0.0050379920276100165,0,nan,2,0.39874505996658627,14,0.21738228130308407,0.0012909758530544853,0.0,0.00014954441745806474,0.001983280759304762,0.0008118186960928142,1,1.0,0.02302416241930231,0.23613860576813805,0.12458538231642349,1.0,0.9245868791704592,1.0,0.00039171662128226203,0.0196505365083399,0.23013221271582948,0.08731486150266035,0.9308998247851497,0.23052392933711174,0.9782608695652174,0.6521739130434783,0.6521739130434783,0.23013221271582948,0.001983280759304762,0.18823635578110043,0.0050379920276100165,0.30434782608695654,nan,nan,0.0,0.39874505996658627,0.38693498074917443,0.043478260869565216
11,0.003975320713444879,0.0028879080810362383,0.7857142857142857,0.9285714285714286,0.7380952380952381,1.0,1.0,1.0,0.2619047619047619,11,0.0028879080810362383,0.0029066975784233016,1.8789497387063352e-05,0.6506265732779594,0.46031779745036067,0.3705217093220199,0.021053613163530827,2,0.9850645363330841,2,0.6484045758838874,7,0.2566510782171463,0.0010680999373433584,0.0,0.0002697954591678267,0.0041523221880197525,0.0009999944595620036,1,1.0,0.021839004342577288,0.2590610708306316,0.1233023228123784,1.0,0.9266983157112485,1.0,-0.0008879808075502593,0.019041954096229302,0.2560733406258012,0.08873426399770237,0.9356562991937002,0.25518535981825097,0.9285714285714286,0.7857142857142857,0.7380952380952381,0.2560733406258012,0.0041523221880197525,0.22764011472372658,0.021053613163530827,0.16666666666666666,0.9850645363330841,0.9775159657001495,0.047619047619047616,0.6484045758838874,0.46510712802319176,0.047619047619047616
15,0.002840603728795291,0.0020510372820094097,0.8095238095238095,0.9761904761904762,0.8095238095238095,1.0,1.0,1.0,0.19047619047619047,8,0.0020510372820094097,0.002072487998313071,2.1450716303661466e-05,1.0458472155438399,0.3802036371777149,0.2591971047218067,0.016160815021976305,0,nan,1,0.1904079094529152,7,0.40731731256697196,0.00036177118485189355,0.0,0.00023425754333012655,0.005261499434709549,0.0008247717632912099,1,1.0,0.01787006626615212,0.2494858254409339,0.09672781647670836,1.0,0.9355177254903884,1.0,0.0007698884954172036,0.01560376500267358,0.24551313286387438,0.0630761773015062,0.9463458430199396,0.2462830213592916,0.9761904761904762,0.8095238095238095,0.8095238095238095,0.24551313286387438,0.005261499434709549,0.3089599758386612,0.016160815021976305,0.16666666666666666,nan,nan,0.0,0.1904079094529152,0.1904079094529152,0.023809523809523808
