idx,classical_chamfer_l2,classical_chamfer_l1,classical_hausdorff,classical_hausdorff95,classical_normal_consistency,classical_geom_jacobian_valid,classical_geom_negative_jacobian,classical_geom_negative_fraction,classical_geom_degenerate,classical_geom_degenerate_fraction,classical_geom_minimum_signed_jacobian,classical_geom_minimum_area_scale,classical_geom_base_cap_fold_max,classical_geom_crown_cap_fold_max,classical_geom_cap_fold_max,classical_geom_cap_safe,classical_geom_safe,learned_chamfer_l2,learned_chamfer_l1,learned_hausdorff,learned_hausdorff95,learned_normal_consistency,learned_geom_jacobian_valid,learned_geom_negative_jacobian,learned_geom_negative_fraction,learned_geom_degenerate,learned_geom_degenerate_fraction,learned_geom_minimum_signed_jacobian,learned_geom_minimum_area_scale,learned_geom_base_cap_fold_max,learned_geom_crown_cap_fold_max,learned_geom_cap_fold_max,learned_geom_cap_safe,learned_geom_safe
14,0.005379623267799616,0.027816541492938995,0.5087159263485141,0.15851737558841705,0.9205010533332825,True,0,0.0,0,0.0,0.022108621895313263,0.022108621895313263,0.0,0.0,0.0,True,True,0.0036934008821845055,0.023834839463233948,0.47741352763780626,0.11197879910469055,0.9252741932868958,True,0,0.0,0,0.0,0.026038138195872307,0.026320450007915497,0.0,0.00012923133908770978,0.00012923133908770978,True,True
15,0.0011924953432753682,0.015555862337350845,0.11775021157959438,0.0706634372472763,0.9064724445343018,True,0,0.0,0,0.0,0.0012551040854305029,0.0012551040854305029,0.0,0.0,0.0,True,True,0.0006508182850666344,0.012644093483686447,0.101347176923223,0.049145933240652084,0.9326880574226379,True,0,0.0,0,0.0,0.002622474217787385,0.0026503787375986576,0.0,0.0,0.0,True,True
16,0.0007188380695879459,0.014035459607839584,0.14450196665445214,0.04225369170308113,0.9364027380943298,True,0,0.0,0,0.0,0.018541861325502396,0.018541859462857246,0.0,0.0,0.0,True,True,0.0006311206961981952,0.013354791328310966,0.13296993125094983,0.04146871715784073,0.9434886574745178,True,0,0.0,0,0.0,0.06513997167348862,0.06518558412790298,0.0,0.0,0.0,True,True
17,0.00165295519400388,0.022289885208010674,0.20676822868903877,0.07073845714330673,0.9478999972343445,True,0,0.0,0,0.0,0.019153401255607605,0.019153399392962456,0.0,0.0,0.0,True,True,0.0010836675064638257,0.01922675222158432,0.19420463113264438,0.03681754693388939,0.9585679173469543,True,0,0.0,0,0.0,0.040592268109321594,0.049103301018476486,0.0007156137144193053,0.0,0.0007156137144193053,True,True
18,0.003787444205954671,0.025977814570069313,0.2748398786080214,0.10727017372846603,0.9425968527793884,True,0,0.0,0,0.0,0.0741983950138092,0.0741984024643898,0.0,0.0,0.0,True,True,0.00247325305826962,0.021452276036143303,0.27468848845615407,0.05651912838220596,0.9418694972991943,True,0,0.0,0,0.0,0.24118487536907196,0.24118489027023315,0.0,0.0,0.0,True,True
19,0.0025900746695697308,0.02680676057934761,0.2692001769643786,0.08181407302618027,0.8837929368019104,True,0,0.0,0,0.0,0.014740081503987312,0.014740081503987312,0.0,0.0,0.0,True,True,0.002015096601098776,0.023631472140550613,0.2802032489149879,0.06244020536541939,0.8944581747055054,False,26,0.0012856012658227847,0,0.0,-0.8179569244384766,0.02831869013607502,0.001983280759304762,0.0,0.001983280759304762,False,False
20,0.003092897590249777,0.022801926359534264,0.23474359139174258,0.11682834476232529,0.9495759606361389,True,0,0.0,0,0.0,0.03401137888431549,0.03401137888431549,0.0,0.0,0.0,True,True,0.0022104985546320677,0.01978442072868347,0.23691945144549884,0.05883881449699402,0.9626107215881348,True,0,0.0,0,0.0,0.14587371051311493,0.145905002951622,0.0,0.0,0.0,True,True
21,0.010528652928769588,0.028500843793153763,0.4574837034481045,0.27384862303733826,0.9464281797409058,True,0,0.0,0,0.0,7.532401650678366e-05,7.532402378274128e-05,0.0,0.0,0.0,True,True,0.009424556978046894,0.026798782870173454,0.43760693469402123,0.2376800924539566,0.9549763202667236,False,53,0.0026206487341772153,0,0.0,-1.1680128574371338,0.0011258784215897322,0.0,0.0,0.0,True,False
22,0.0030455749947577715,0.027581224218010902,0.2150218658777911,0.08376758545637131,0.8928273320198059,True,0,0.0,0,0.0,0.04404272884130478,0.04404272511601448,0.0,0.0,0.0,True,True,0.0021930946968495846,0.023835791274905205,0.21334867459663936,0.056896790862083435,0.8997578024864197,True,0,0.0,0,0.0,0.19960537552833557,0.2231334000825882,0.0,0.0,0.0,True,True
23,0.0007730676443316042,0.015810098499059677,0.05003751533865068,0.04193970561027527,0.8963286876678467,True,0,0.0,0,0.0,0.01045980118215084,0.010459800250828266,0.0,0.0,0.0,True,True,0.000678280892316252,0.014486770145595074,0.07209913302970396,0.04263577610254288,0.9118306636810303,False,20,0.0009889240506329115,0,0.0,-0.37345096468925476,0.029054714366793633,0.0,0.0,0.0,True,False
24,0.00044657866237685084,0.011639740318059921,0.1456133568492838,0.02866857312619686,0.9427047371864319,True,0,0.0,0,0.0,0.02115609124302864,0.02115609310567379,0.0,0.0,0.0,True,True,0.00043684692354872823,0.01143060065805912,0.1488182868108742,0.030465515330433846,0.9457056522369385,True,0,0.0,0,0.0,0.06976714730262756,0.06981942802667618,0.0,0.0,0.0,True,True
25,0.007652466185390949,0.03209320455789566,0.3810841801666843,0.22488881647586823,0.8935322761535645,True,0,0.0,0,0.0,0.04194298014044762,0.04194297641515732,0.0,0.0,0.0,True,True,0.004633643664419651,0.02474384196102619,0.3766064408493502,0.12710654735565186,0.904345691204071,True,0,0.0,0,0.0,0.0489400252699852,0.0499727725982666,0.0,0.0,0.0,True,True
26,0.0032649433705955744,0.02425311878323555,0.24352387919432872,0.1481778770685196,0.9608981013298035,True,0,0.0,0,0.0,0.00046086570364423096,0.0004608656745404005,0.0,0.0,0.0,True,True,0.00189723982475698,0.018931811675429344,0.23592020722988497,0.09407590329647064,0.9710646271705627,False,76,0.0037579113924050634,0,0.0,-0.14876051247119904,0.0023816560860723257,0.0,0.0,0.0,True,False
27,0.0061215683817863464,0.0273674875497818,0.30325126820100173,0.2178950160741806,0.9488193392753601,True,0,0.0,0,0.0,0.003364352975040674,0.003364352975040674,0.0,0.0,0.0,True,True,0.004806182347238064,0.02346586063504219,0.29422631250468445,0.19497621059417725,0.9458429217338562,True,0,0.0,0,0.0,0.003740097628906369,0.0038166979793459177,0.0,0.0,0.0,True,True
28,0.005977038759738207,0.027817681431770325,0.3796181627235008,0.17764964699745178,0.9603011608123779,True,0,0.0,0,0.0,0.09000283479690552,0.09000284224748611,0.0,0.0,0.0,True,True,0.0033592460677027702,0.02246367745101452,0.3763167786506229,0.04098556190729141,0.9678253531455994,True,0,0.0,0,0.0,0.2728385925292969,0.27283868193626404,0.0,0.0,0.0,True,True
29,0.0005342697841115296,0.010335003957152367,0.1449928130637823,0.047420017421245575,0.9275041818618774,True,0,0.0,0,0.0,0.0014384485548362136,0.0014384484384208918,0.0,0.0,0.0,True,True,0.0005209104274399579,0.010290233418345451,0.1466670931248624,0.04413885623216629,0.9310392141342163,False,18,0.0008900316455696202,0,0.0,-0.01021667756140232,0.0010770474327728152,0.0,0.0,0.0,True,False
30,0.0024745571427047253,0.0217064768075943,0.23601378666484746,0.08283094316720963,0.9734564423561096,True,0,0.0,0,0.0,0.07089892774820328,0.07089892774820328,0.0,0.0,0.0,True,True,0.0014133397489786148,0.017219841480255127,0.23066341939476345,0.038331858813762665,0.9745625853538513,True,0,0.0,0,0.0,0.271925151348114,0.3122268617153168,0.0,0.0,0.0,True,True
31,0.0032550396863371134,0.02802630141377449,0.23161393473381178,0.12693487107753754,0.94925457239151,True,0,0.0,0,0.0,0.05065853148698807,0.05065853148698807,0.0,0.0,0.0,True,True,0.0019335630349814892,0.021713580936193466,0.23056119745713327,0.05138383060693741,0.9500976204872131,True,0,0.0,0,0.0,0.2009965032339096,0.22757984697818756,0.0,0.0,0.0,True,True
32,0.0009278595098294318,0.0159068014472723,0.14709791757755056,0.041976846754550934,0.9409188032150269,True,0,0.0,0,0.0,0.02531379647552967,0.02531379833817482,0.0,0.0,0.0,True,True,0.000816557789221406,0.014520731754601002,0.14906874501643885,0.04002978280186653,0.9419075846672058,True,0,0.0,0,0.0,0.10034742206335068,0.10041311383247375,0.0,0.0,0.0,True,True
33,0.0016896885354071856,0.02118896134197712,0.09951987640216794,0.0682283416390419,0.82645583152771,True,0,0.0,0,0.0,0.014644348993897438,0.014644348993897438,0.0,0.0,0.0,True,True,0.001271626795642078,0.019055256620049477,0.08616953378421068,0.06267998367547989,0.8325873017311096,True,0,0.0,0,0.0,0.027450330555438995,0.027526212856173515,0.0,0.0,0.0,True,True
34,0.0011320540215820074,0.014060614630579948,0.09258049929668638,0.07933729141950607,0.9637324213981628,True,0,0.0,0,0.0,0.09940489381551743,0.09940488636493683,0.0,0.0,0.0,True,True,0.0002707621024455875,0.009146194905042648,0.04955513459517685,0.026873759925365448,0.9798402190208435,True,0,0.0,0,0.0,0.2217991054058075,0.22180438041687012,0.00042378465877845883,0.0,0.00042378465877845883,True,True
35,0.0048208776861429214,0.024664847180247307,0.27649117104918897,0.19249391555786133,0.9694620966911316,True,0,0.0,0,0.0,0.05348822474479675,0.05348822474479675,0.0,0.0,0.0,True,True,0.0024671724531799555,0.016786040738224983,0.2751999729430593,0.09933865070343018,0.9762173295021057,True,0,0.0,0,0.0,0.2702665328979492,0.27090615034103394,0.0,0.0,0.0,True,True
36,0.0034174849279224873,0.028406817466020584,0.19973627822973083,0.12370177358388901,0.9481939077377319,True,0,0.0,0,0.0,0.0013131604064255953,0.0013131602900102735,0.0,0.0,0.0,True,True,0.0026023336686193943,0.0234915092587471,0.1970022728687207,0.10746046155691147,0.9534404277801514,True,0,0.0,0,0.0,0.0021112612448632717,0.0021117825526744127,0.0,0.0,0.0,True,True
37,0.011251308023929596,0.0333554744720459,0.434814778691405,0.30309540033340454,0.9391412138938904,True,0,0.0,0,0.0,0.09548861533403397,0.09548862278461456,0.0,0.0,0.0,True,True,0.006014111451804638,0.024051979184150696,0.4123153894753118,0.19746069610118866,0.956817090511322,True,0,0.0,0,0.0,0.31519660353660583,0.32179224491119385,0.0,0.0,0.0,True,True
38,0.0009922609897330403,0.0161194559186697,0.09201122176105564,0.07373717427253723,0.9629645347595215,True,0,0.0,0,0.0,0.0026232535019516945,0.002623253734782338,0.0,0.0,0.0,True,True,0.0006174931768327951,0.014138994738459587,0.08135745652367131,0.04160595312714577,0.971485435962677,False,102,0.005043512658227848,0,0.0,-2.790994644165039,0.0049261967651546,0.00011087588791269809,0.0,0.00011087588791269809,True,False
39,0.01588340289890766,0.03151865676045418,0.688700905900384,0.2923884093761444,0.9643173813819885,True,0,0.0,0,0.0,0.3605615794658661,0.3605615794658661,0.0,0.0,0.0,True,True,0.008967136964201927,0.024496736004948616,0.6688821804578711,0.09573598206043243,0.9739562273025513,True,0,0.0,0,0.0,0.20747318863868713,0.20747341215610504,0.0006255732732824981,0.0,0.0006255732732824981,True,True
40,0.0010315020335838199,0.011445503681898117,0.11834690040845368,0.08886352181434631,0.9432806372642517,True,0,0.0,0,0.0,3.4156553283537505e-06,3.415655555727426e-06,0.0,0.0,0.0,True,True,0.0011928270105272532,0.010998357087373734,0.12570196727316757,0.10057318955659866,0.9469239711761475,False,249,0.012312104430379747,0,0.0,-0.05694020166993141,2.2634711058344692e-05,0.0,0.0,0.0,True,False
41,0.008727474138140678,0.03840912878513336,0.2787799586674647,0.2143842577934265,0.7527375221252441,True,0,0.0,0,0.0,0.001226526335813105,0.001226526335813105,0.0,0.0,0.0,True,True,0.008236642926931381,0.03550237789750099,0.2854892275919108,0.2148127555847168,0.765304446220398,False,445,0.022003560126582278,0,0.0,-6.039084434509277,0.014477324672043324,0.0,0.0,0.0,True,False
42,0.00540168909355998,0.02432762272655964,0.35633825497236327,0.1839992105960846,0.9398413896560669,True,0,0.0,0,0.0,0.03412884846329689,0.03412884846329689,0.0,0.0,0.0,True,True,0.003008464351296425,0.018071360886096954,0.3445007513997281,0.10063443332910538,0.9604821801185608,True,0,0.0,0,0.0,0.06827860325574875,0.10637165606021881,0.0,0.0,0.0,True,True
43,0.0011546522146090865,0.01762266457080841,0.20766904942179829,0.055062778294086456,0.9144532680511475,True,0,0.0,0,0.0,0.0007400697795674205,0.0007400697213597596,0.0,0.0,0.0,True,True,0.0009167023235931993,0.016271108761429787,0.17425210552195444,0.04847259819507599,0.9205452799797058,False,86,0.004252373417721519,0,0.0,-5.019985675811768,0.0017450983868911862,0.0,0.0,0.0,True,False
44,0.0036883000284433365,0.024789908900856972,0.28681328485730223,0.12812700867652893,0.9540124535560608,True,0,0.0,0,0.0,0.01544190477579832,0.01544190477579832,0.0,0.0,0.0,True,True,0.002111813984811306,0.01933683454990387,0.28289189831168754,0.07250471413135529,0.9639546871185303,True,0,0.0,0,0.0,0.06228227540850639,0.06228458881378174,0.0,0.0,0.0,True,True
45,0.0008065873407758772,0.014710990712046623,0.21746668572808991,0.026295026764273643,0.9562893509864807,True,0,0.0,0,0.0,0.015353255905210972,0.015353255905210972,0.0,0.0,0.0,True,True,0.0007923430530354381,0.014553239569067955,0.215861450348251,0.029307838529348373,0.9652433395385742,False,2,9.889240506329114e-05,0,0.0,-0.024432502686977386,0.02165040746331215,2.9124837510607904e-06,0.0,2.9124837510607904e-06,True,False
