index,raw_j_valid,raw_cap_safe,raw_safe,raw_negative_jacobian,raw_negative_fraction,raw_degenerate,raw_degenerate_fraction,raw_minimum_signed_jacobian,raw_minimum_area_scale,raw_base_cap_fold_max,raw_crown_cap_fold_max,raw_cap_fold,raw_chamfer_l2,raw_hausdorff,projection_activated,projection_stage,alpha,retained_percent,post_j_valid,post_cap_safe,post_safe,post_negative_jacobian,post_negative_fraction,post_degenerate,post_degenerate_fraction,post_minimum_signed_jacobian,post_minimum_area_scale,post_base_cap_fold_max,post_crown_cap_fold_max,post_cap_fold,post_chamfer_l2,post_hausdorff,delta_chamfer_l2
0,1,1,1,0,0.0,0,0.0,0.06084873899817467,0.06092151999473572,0.0,0.0,0.0,0.0011821517255157232,0.1880472462313276,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.06084873899817467,0.06092151999473572,0.0,0.0,0.0,0.0011821517255157232,0.1880472462313276,0.0
1,1,1,1,0,0.0,0,0.0,0.23234859108924866,0.23241446912288666,0.0,0.0,0.0,0.0002908388269133866,0.04847037147884716,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.23234859108924866,0.23241446912288666,0.0,0.0,0.0,0.0002908388269133866,0.04847037147884716,0.0
2,1,1,1,0,0.0,0,0.0,0.19947852194309235,0.26272061467170715,0.0,0.0,0.0,0.005680005997419357,0.5458821139002025,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.19947852194309235,0.26272061467170715,0.0,0.0,0.0,0.005680005997419357,0.5458821139002025,0.0
3,0,1,0,164,0.006743421052631579,0,0.0,-0.025456029921770096,1.963506110769231e-05,0.0006941902684047818,0.0,0.0006941902684047818,0.000704690464772284,0.11989871369897596,1,all,0.028708915225251985,2.8708915225251985,1,1,1,0,0.0,0,0.0,1.2607051758095622e-07,6.709928584314184e-06,0.0,0.0,0.0,0.0008686914225108922,0.11889560706972274,0.00016400095773860812
4,1,1,1,0,0.0,0,0.0,0.005525744985789061,0.005558245815336704,0.0,0.0,0.0,0.007661445997655392,0.48324143143017245,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.005525744985789061,0.005558245815336704,0.0,0.0,0.0,0.007661445997655392,0.48324143143017245,0.0
5,0,1,0,1,4.111842105263158e-05,0,0.0,-0.010478450916707516,0.04409005120396614,0.0003212986921425909,0.0,0.0003212986921425909,0.0010737443808466196,0.20229757953125416,1,all,0.8153343498706818,81.53343498706818,1,1,1,0,0.0,0,0.0,6.035552360117435e-07,0.031617190688848495,0.0,0.0,0.0,0.001125185750424862,0.18477526391595928,5.14413695782423e-05
6,1,1,1,0,0.0,0,0.0,0.1235082671046257,0.12352626025676727,0.0005728044197894633,0.0,0.0005728044197894633,0.004018533509224653,0.42902322921463065,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.1235082671046257,0.12352626025676727,0.0005728044197894633,0.0,0.0005728044197894633,0.004018533509224653,0.42902322921463065,0.0
7,0,1,0,8,0.0003289473684210526,0,0.0,-0.06639090925455093,0.012883261777460575,0.0,0.0,0.0,0.0014308448880910873,0.11971108475001216,1,all,0.3705217093220199,37.05217093220199,1,1,1,0,0.0,0,0.0,1.6886042430996895e-07,0.005935790948569775,0.0,0.0,0.0,0.0014251910615712404,0.12100955127819174,-5.653826519846916e-06
8,1,1,1,0,0.0,0,0.0,0.04264510050415993,0.04268954321742058,0.0,0.0,0.0,0.002390946727246046,0.13930614242705303,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.04264510050415993,0.04268954321742058,0.0,0.0,0.0,0.002390946727246046,0.13930614242705303,0.0
9,0,1,0,1,4.111842105263158e-05,0,0.0,-0.017529459670186043,0.006894394289702177,0.0006709458539262414,0.0,0.0006709458539262414,0.0003203806118108332,0.06970716882586832,1,tangent,0.8317020237445831,83.17020237445831,1,1,1,0,0.0,0,0.0,2.417946234345436e-07,0.006794732995331287,0.0001728810602799058,0.0,0.0001728810602799058,0.00032094147172756493,0.07059084581241541,5.608599167317152e-07
10,1,1,1,0,0.0,0,0.0,0.1529483199119568,0.1534571349620819,0.0,0.0,0.0,0.001785284373909235,0.2769344694797803,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.1529483199119568,0.1534571349620819,0.0,0.0,0.0,0.001785284373909235,0.2769344694797803,0.0
11,1,1,1,0,0.0,0,0.0,0.003703726688399911,0.009954903274774551,0.0,0.0,0.0,0.0021022267173975706,0.3116171645033625,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.003703726688399911,0.009954903274774551,0.0,0.0,0.0,0.0021022267173975706,0.3116171645033625,0.0
12,1,1,1,0,0.0,0,0.0,0.012480002827942371,0.012512054294347763,0.0,0.0,0.0,0.013716045767068863,0.6080059910497884,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.012480002827942371,0.012512054294347763,0.0,0.0,0.0,0.013716045767068863,0.6080059910497884,0.0
13,1,1,1,0,0.0,0,0.0,0.019347665831446648,0.019353419542312622,0.0,0.0,0.0,0.0004428376560099423,0.0756280510657369,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.019347665831446648,0.019353419542312622,0.0,0.0,0.0,0.0004428376560099423,0.0756280510657369,0.0
14,1,1,1,0,0.0,0,0.0,0.004965994041413069,0.005193211138248444,0.0,0.0,0.0,0.005120708141475916,0.3765629740668514,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.004965994041413069,0.005193211138248444,0.0,0.0,0.0,0.005120708141475916,0.3765629740668514,0.0
15,1,1,1,0,0.0,0,0.0,0.08216693997383118,0.08217309415340424,0.0,0.0,0.0,0.0037000691518187523,0.25955408130241175,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.08216693997383118,0.08217309415340424,0.0,0.0,0.0,0.0037000691518187523,0.25955408130241175,0.0
16,1,1,1,0,0.0,0,0.0,0.04948623105883598,0.05046187713742256,5.961882197880186e-05,0.0,5.961882197880186e-05,0.0003838290285784751,0.14851719197746427,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.04948623105883598,0.05046187713742256,5.961882197880186e-05,0.0,5.961882197880186e-05,0.0003838290285784751,0.14851719197746427,0.0
17,1,1,1,0,0.0,0,0.0,0.07400551438331604,0.07401709258556366,0.0,0.0,0.0,0.0004869844124186784,0.13036605739509452,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.07400551438331604,0.07401709258556366,0.0,0.0,0.0,0.0004869844124186784,0.13036605739509452,0.0
18,1,1,1,0,0.0,0,0.0,0.0026084131095558405,0.0026628305204212666,0.0,0.0,0.0,0.0030839324463158846,0.29679719005627236,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.0026084131095558405,0.0026628305204212666,0.0,0.0,0.0,0.0030839324463158846,0.29679719005627236,0.0
19,1,1,1,0,0.0,0,0.0,0.0027061549481004477,0.003850421169772744,0.0002626461791805923,0.0,0.0002626461791805923,0.00022583053214475513,0.05963456683025322,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.0027061549481004477,0.003850421169772744,0.0002626461791805923,0.0,0.0002626461791805923,0.00022583053214475513,0.05963456683025322,0.0
20,1,1,1,0,0.0,0,0.0,0.0987652987241745,0.09878621250391006,3.6197689041728154e-05,0.0,3.6197689041728154e-05,0.0006264265975914896,0.13877263907939646,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.0987652987241745,0.09878621250391006,3.6197689041728154e-05,0.0,3.6197689041728154e-05,0.0006264265975914896,0.13877263907939646,0.0
