idx,classical_chamfer_l2,classical_chamfer_l1,classical_hausdorff,classical_hausdorff95,classical_normal_consistency,classical_geom_jacobian_valid,classical_geom_negative_jacobian,classical_geom_negative_fraction,classical_geom_degenerate,classical_geom_degenerate_fraction,classical_geom_minimum_signed_jacobian,classical_geom_minimum_area_scale,classical_geom_base_cap_fold_max,classical_geom_crown_cap_fold_max,classical_geom_cap_fold_max,classical_geom_cap_safe,classical_geom_safe,learned_chamfer_l2,learned_chamfer_l1,learned_hausdorff,learned_hausdorff95,learned_normal_consistency,learned_geom_jacobian_valid,learned_geom_negative_jacobian,learned_geom_negative_fraction,learned_geom_degenerate,learned_geom_degenerate_fraction,learned_geom_minimum_signed_jacobian,learned_geom_minimum_area_scale,learned_geom_base_cap_fold_max,learned_geom_crown_cap_fold_max,learned_geom_cap_fold_max,learned_geom_cap_safe,learned_geom_safe
18,0.004561444744467735,0.029589466750621796,0.2965545053680728,0.17185354232788086,0.9327113032341003,True,0,0.0,0,0.0,0.00149684795178473,0.00149684795178473,0.0,0.0,0.0,True,True,0.0030839324463158846,0.024675555527210236,0.29679719005627236,0.11265072226524353,0.9476485848426819,True,0,0.0,0,0.0,0.0026084131095558405,0.0026628305204212666,0.0,0.0,0.0,True,True
19,0.00026113539934158325,0.009117641486227512,0.05983413061214686,0.025206882506608963,0.935997724533081,True,0,0.0,0,0.0,0.003555736970156431,0.003555736970156431,0.0,0.0,0.0,True,True,0.00022583053214475513,0.008591113612055779,0.05963456683025322,0.020943578332662582,0.9424389600753784,True,0,0.0,0,0.0,0.0027061549481004477,0.003850421169772744,0.0002626461791805923,0.0,0.0002626461791805923,True,True
20,0.0007404707721434534,0.014432331547141075,0.14086972241471607,0.045236729085445404,0.9488624930381775,True,0,0.0,0,0.0,0.02693476527929306,0.02693476527929306,0.0,0.0,0.0,True,True,0.0006264265975914896,0.013153688982129097,0.13877263907939646,0.037352435290813446,0.9482003450393677,True,0,0.0,0,0.0,0.0987652987241745,0.09878621250391006,3.6197689041728154e-05,0.0,3.6197689041728154e-05,True,True
21,0.000767955498304218,0.014243904501199722,0.2228983767231508,0.026092255488038063,0.956751823425293,True,0,0.0,0,0.0,0.017208939418196678,0.017208939418196678,0.0,0.0,0.0,True,True,0.0007051728898659348,0.014054359868168831,0.2131983781162429,0.027256598696112633,0.9651116132736206,True,0,0.0,0,0.0,0.012262201867997646,0.029788998886942863,0.0,0.0,0.0,True,True
22,0.0015660765348002315,0.021068578585982323,0.06702449105939078,0.053653888404369354,0.8907751441001892,True,0,0.0,0,0.0,0.010198760777711868,0.010198761709034443,0.0,0.0,0.0,True,True,0.0017883949913084507,0.022193072363734245,0.08796400609615558,0.06047854572534561,0.9125227332115173,False,457,0.018791118421052633,0,0.0,-0.9995728731155396,0.026098625734448433,0.0041523221880197525,0.0,0.0041523221880197525,False,False
23,0.0023878412321209908,0.021479832008481026,0.20651569592212823,0.12074846029281616,0.9651722311973572,True,0,0.0,0,0.0,0.03701234236359596,0.037012338638305664,0.0,0.0,0.0,True,True,0.0012173320865258574,0.016314495354890823,0.20667379938655686,0.03664204105734825,0.9656774997711182,True,0,0.0,0,0.0,0.1466415524482727,0.17761126160621643,0.0,0.0,0.0,True,True
24,0.005516845732927322,0.028498567640781403,0.32371854688231305,0.18026776611804962,0.9130474328994751,True,0,0.0,0,0.0,0.059185754507780075,0.059185754507780075,0.0,0.0,0.0,True,True,0.0032577349338680506,0.022718027234077454,0.32587358689303575,0.0786319449543953,0.9250578880310059,True,0,0.0,0,0.0,0.06969910860061646,0.06970348209142685,0.0,0.0,0.0,True,True
25,0.012428858317434788,0.036098722368478775,0.61020445004425,0.20428867638111115,0.909651517868042,True,0,0.0,0,0.0,0.04636640474200249,0.04636640474200249,0.0,0.0,0.0,True,True,0.007288871333003044,0.028254248201847076,0.600689762724442,0.1107255071401596,0.9271014332771301,True,0,0.0,0,0.0,0.11376491189002991,0.11376819759607315,0.0018823733553290367,0.0,0.0018823733553290367,False,False
26,0.004769409541040659,0.02850550413131714,0.25869992718428303,0.1702536940574646,0.774276077747345,True,0,0.0,0,0.0,0.0011672873515635729,0.0011672873515635729,0.0,0.0,0.0,True,True,0.004280359949916601,0.02655693143606186,0.25830033415844017,0.16391994059085846,0.7807888388633728,False,235,0.009662828947368422,0,0.0,-6.664827346801758,0.006747817154973745,0.0,0.0,0.0,True,False
27,0.0003695807245094329,0.010903924703598022,0.04760993559632175,0.03420376405119896,0.9735780954360962,True,0,0.0,0,0.0,0.008516362868249416,0.008516362868249416,0.0,0.0,0.0,True,True,0.0004712443333119154,0.011763126589357853,0.07437773040359726,0.04159840941429138,0.9744278788566589,True,0,0.0,0,0.0,0.002225082367658615,0.012439236044883728,0.0001797563600121066,0.0,0.0001797563600121066,True,True
