idx,classical_chamfer_l2,classical_chamfer_l1,classical_hausdorff,classical_hausdorff95,classical_normal_consistency,global_chamfer_l2,global_chamfer_l1,global_hausdorff,global_hausdorff95,global_normal_consistency,learned_chamfer_l2,learned_chamfer_l1,learned_hausdorff,learned_hausdorff95,learned_normal_consistency
12,0.008685318753123283,0.037721700966358185,0.39304646506579105,0.2167300134897232,0.9354783892631531,0.0073439739644527435,0.033333927392959595,0.390651549390735,0.17693306505680084,0.9395493865013123,0.0038626077584922314,0.0263199582695961,0.3716939589646585,0.10402138531208038,0.9572697281837463
13,0.011076800525188446,0.04012250900268555,0.38529753347320705,0.2745787799358368,0.936518132686615,0.010190803557634354,0.03721246123313904,0.38338894164286436,0.24737773835659027,0.9145870804786682,0.008130528032779694,0.03115711361169815,0.3623077310192668,0.2444574534893036,0.9479572176933289
14,0.0059947362169623375,0.03363022208213806,0.2958091752280341,0.16731533408164978,0.9309261441230774,0.005458258558064699,0.03310723602771759,0.2958091752280341,0.1511150598526001,0.9247468709945679,0.0031316177919507027,0.02138492837548256,0.296134829124968,0.08293541520833969,0.9503886699676514
15,0.012863541021943092,0.03663063794374466,0.4464880835511787,0.34104353189468384,0.9385873079299927,0.010650750249624252,0.033162835985422134,0.4421386044700735,0.28243201971054077,0.9367035031318665,0.009778265841305256,0.028266845270991325,0.43249992348554517,0.291907399892807,0.9643062353134155
16,0.011608214117586613,0.029712803661823273,0.4954897440080856,0.30612510442733765,0.9708371758460999,0.009370884858071804,0.025608204305171967,0.4954897440080856,0.2533394694328308,0.9727261662483215,0.004456467926502228,0.01657705567777157,0.48210873653386277,0.07591216266155243,0.9851258397102356
17,0.016088612377643585,0.048325009644031525,0.44227770636734626,0.30290675163269043,0.8211367130279541,0.014184907078742981,0.043102845549583435,0.44265738549374667,0.28943371772766113,0.8406306505203247,0.0056878384202718735,0.026973698288202286,0.4110183193957401,0.16988982260227203,0.934171736240387
18,0.0051552001386880875,0.03149997070431709,0.2764923567103517,0.1767018586397171,0.9532204866409302,0.005102741532027721,0.030836444348096848,0.2799051636571183,0.15971693396568298,0.9481428265571594,0.002282419241964817,0.019213736057281494,0.25665938542512046,0.07013656944036484,0.9747381806373596
19,0.005876419134438038,0.02599683590233326,0.37961431590757,0.18187403678894043,0.9535837769508362,0.005075935740023851,0.025470951572060585,0.385394516729397,0.12379874289035797,0.9358224272727966,0.0032235991675406694,0.022140901535749435,0.38133739892350105,0.08783219754695892,0.9488845467567444
20,0.02166718989610672,0.04882422834634781,0.6586186939371281,0.38548311591148376,0.9060339331626892,0.017208095639944077,0.043876662850379944,0.6586186939371281,0.29306286573410034,0.9063658118247986,0.010538768023252487,0.03753463923931122,0.6464409251752552,0.18130585551261902,0.8974310159683228
21,0.018274694681167603,0.04744550585746765,0.42343205522365707,0.3649691343307495,0.9077616930007935,0.016580823808908463,0.04467269778251648,0.4238976452323571,0.3546378016471863,0.8876237273216248,0.015836164355278015,0.0414767861366272,0.4243447806788771,0.3387034833431244,0.8946915864944458
22,0.01075053121894598,0.0441025011241436,0.4018106725297847,0.24547912180423737,0.8517999649047852,0.009676571004092693,0.04282113164663315,0.3984234377305535,0.1905316561460495,0.8380917906761169,0.004600394517183304,0.02749466523528099,0.3763362402631927,0.10095635056495667,0.8994634747505188
23,0.005010448861867189,0.027822991833090782,0.2918827527995375,0.17372703552246094,0.9649612307548523,0.00473526818677783,0.029401293024420738,0.2918827527995375,0.15887360274791718,0.9421592354774475,0.0021715122275054455,0.017353367060422897,0.2932347298270011,0.0865662693977356,0.9797130823135376
24,0.019393693655729294,0.05718368664383888,0.49869153057687426,0.3766425848007202,0.876345694065094,0.016329551115632057,0.05206507444381714,0.49993460942875456,0.31920838356018066,0.8745239973068237,0.014956952072679996,0.045000649988651276,0.49006206022130216,0.32764947414398193,0.9122359156608582
25,0.008778462186455727,0.0285611804574728,0.36063196287920507,0.2565779983997345,0.961045503616333,0.008088106289505959,0.030301395803689957,0.36063196287920507,0.22591102123260498,0.9467929601669312,0.007296607829630375,0.023818066343665123,0.3574701495479596,0.23856309056282043,0.9722270965576172
26,0.008674067445099354,0.0404837429523468,0.30010175121826677,0.22205568850040436,0.9057943224906921,0.007532310672104359,0.0361621156334877,0.30010175121826677,0.2123723179101944,0.8938295841217041,0.006709340028464794,0.03327355161309242,0.2977153654293522,0.1922689974308014,0.9183433651924133
27,0.008874849416315556,0.03829266503453255,0.39594227981391983,0.20573291182518005,0.9042171835899353,0.007664418779313564,0.0338943712413311,0.39594227981391983,0.1828056275844574,0.8882110118865967,0.0038311928510665894,0.02341976761817932,0.3961355431833765,0.10887268930673599,0.9325200915336609
28,0.008800258859992027,0.03012886643409729,0.39309915915559146,0.24969016015529633,0.9572458863258362,0.007905488833785057,0.029146291315555573,0.3931129570164053,0.21338996291160583,0.9570378661155701,0.00398680754005909,0.021740300580859184,0.34987795225998747,0.15906843543052673,0.9662958979606628
29,0.02506103739142418,0.05786598101258278,0.5711536997002288,0.4139263331890106,0.8972222208976746,0.02242562733590603,0.05614218860864639,0.5702497891998904,0.37623459100723267,0.8838152289390564,0.019396092742681503,0.04490213096141815,0.5700187710548966,0.37855878472328186,0.9112977385520935
30,0.006151706911623478,0.0322992205619812,0.3386330028959798,0.1943604201078415,0.9506127834320068,0.005417123902589083,0.031149517744779587,0.3386330028959798,0.14533767104148865,0.9256237149238586,0.003222385421395302,0.025157898664474487,0.3385517620146452,0.0624847449362278,0.9500119686126709
31,0.0035849467385560274,0.0228129755705595,0.20949456516035464,0.16549339890480042,0.9670966267585754,0.0034404401667416096,0.024708006531000137,0.20949456516035464,0.15572096407413483,0.9474484324455261,0.0024735426995903254,0.017074942588806152,0.2092359223273317,0.14445865154266357,0.9809673428535461
32,0.0029041930101811886,0.023378852754831314,0.22500548885855984,0.11298540979623795,0.9675697088241577,0.0023193107917904854,0.019406910985708237,0.22500548885855984,0.08400866389274597,0.9681499004364014,0.0014169147470965981,0.015840554609894753,0.21651874778716065,0.03710678964853287,0.977485716342926
33,0.0049311500042676926,0.024605093523859978,0.3286479121151011,0.17493437230587006,0.9597688913345337,0.004189983941614628,0.02322467416524887,0.3307225071494385,0.14515572786331177,0.9651760458946228,0.0022165190894156694,0.016596630215644836,0.3199898560227472,0.08686432242393494,0.9760758280754089
34,0.0074227009899914265,0.030361060053110123,0.3261825765350365,0.23751665651798248,0.9037331938743591,0.007635015528649092,0.03271647170186043,0.3261825765350365,0.23386956751346588,0.8781409859657288,0.006846943404525518,0.029474318027496338,0.3026861213866934,0.23010395467281342,0.8951038718223572
35,0.011465726420283318,0.04228214547038078,0.3791973529527117,0.267442524433136,0.8804939985275269,0.009791627526283264,0.0390317365527153,0.3791973529527117,0.2507930099964142,0.8581350445747375,0.007574231829494238,0.033544573932886124,0.37732460810601093,0.2249213010072708,0.8869450092315674
36,0.013160391710698605,0.03858061879873276,0.48098441883475207,0.31119945645332336,0.9039649963378906,0.013109469786286354,0.038563843816518784,0.48098441883475207,0.30532652139663696,0.8787546753883362,0.012192816473543644,0.03731308877468109,0.4529831763000302,0.3021658957004547,0.8954988121986389
37,0.007951551117002964,0.03178033605217934,0.33673277690728254,0.2685074806213379,0.9327577948570251,0.007115636952221394,0.031118448823690414,0.3367667498086812,0.23719650506973267,0.9148980379104614,0.007367242593318224,0.03154885023832321,0.33758759553951523,0.24655914306640625,0.9146704077720642
38,0.009824773296713829,0.03248400241136551,0.3766145124168507,0.2801589369773865,0.9554867148399353,0.008316914550960064,0.030129753053188324,0.37292790138469806,0.234091654419899,0.9496873617172241,0.007743737660348415,0.027414754033088684,0.3668902594140222,0.2448970377445221,0.9647802710533142
39,0.013466423377394676,0.04151264578104019,0.4613850086101177,0.30145496129989624,0.949245274066925,0.011437943205237389,0.039155151695013046,0.4613850086101177,0.2778893709182739,0.9341331720352173,0.005379891488701105,0.025025157257914543,0.44436088743481955,0.1528598666191101,0.9649211764335632
40,0.009398597292602062,0.028116628527641296,0.4142496297946305,0.2804645597934723,0.9299538731575012,0.008960340172052383,0.028250444680452347,0.4142496297946305,0.26616767048835754,0.92941814661026,0.007408064790070057,0.023933395743370056,0.3802060122832777,0.24634310603141785,0.9212843775749207
41,0.016799520701169968,0.04460962861776352,0.5546244464550819,0.3592068552970886,0.8763816952705383,0.014541514217853546,0.041575755923986435,0.5549010550733838,0.3101455569267273,0.8684215545654297,0.007425870280712843,0.03076837584376335,0.5228996930147555,0.09662561863660812,0.884822428226471
42,0.006135077681392431,0.0308526698499918,0.27488208377639084,0.19193334877490997,0.9353526830673218,0.005998150445520878,0.029914990067481995,0.27488208377639084,0.19070367515087128,0.9351447820663452,0.003402448957785964,0.02057356759905815,0.27147448130631036,0.12013542652130127,0.9541530013084412
43,0.018913909792900085,0.04987258091568947,0.4194080846843152,0.3783308267593384,0.9233402013778687,0.01701369136571884,0.04794779047369957,0.4192859891754571,0.36803168058395386,0.902965784072876,0.01593594439327717,0.04126562178134918,0.4086920078505597,0.3660394251346588,0.9395064115524292
44,0.005750816315412521,0.038598284125328064,0.17977106183122604,0.14207693934440613,0.9214040637016296,0.006099097430706024,0.03908447176218033,0.17975316713644035,0.1373768299818039,0.8975191116333008,0.0027258123736828566,0.02543255127966404,0.16803580431648368,0.12796951830387115,0.9607005715370178
45,0.017486847937107086,0.042837850749492645,0.5314597949739777,0.3501683175563812,0.9134178757667542,0.014009516686201096,0.03675849363207817,0.5314597949739777,0.26518362760543823,0.9209156036376953,0.006066204980015755,0.02354603260755539,0.47161120752832236,0.16661480069160461,0.9578639268875122
46,0.012587747536599636,0.04046332836151123,0.41836023268268907,0.2783890664577484,0.9452171921730042,0.010262531228363514,0.03801315277814865,0.4182203195316268,0.2694776654243469,0.9316440224647522,0.007164978422224522,0.029590098187327385,0.408949466297619,0.24324658513069153,0.9572355151176453
47,0.020842546597123146,0.056917451322078705,0.46613371600663933,0.3659089505672455,0.8584648370742798,0.018279941752552986,0.05289210006594658,0.4677146922516798,0.3512607216835022,0.8492329716682434,0.014990496449172497,0.044028718024492264,0.465374171139217,0.3385156989097595,0.8935417532920837
48,0.0044146268628537655,0.025083139538764954,0.2901677831803222,0.1755553036928177,0.8888981938362122,0.0038411496207118034,0.025210220366716385,0.287992779168531,0.13574305176734924,0.863176167011261,0.0021083722822368145,0.018737973645329475,0.28917590056241466,0.04645859822630882,0.8869396448135376
49,0.009881106205284595,0.04212486743927002,0.3371402589302994,0.2517155408859253,0.9019526839256287,0.008512242697179317,0.03939599543809891,0.3382238718226763,0.20358437299728394,0.8782951235771179,0.008003011345863342,0.03433869406580925,0.33633577778934204,0.22247034311294556,0.8999286890029907
50,0.004999822936952114,0.030840588733553886,0.26719826514882256,0.17014141380786896,0.9527506828308105,0.004745914600789547,0.031085152179002762,0.26719826514882256,0.15896235406398773,0.9325312376022339,0.0018930018413811922,0.016338463872671127,0.2629683681446732,0.08725013583898544,0.9811775088310242
51,0.004731317516416311,0.028866715729236603,0.24053329386071357,0.18309912085533142,0.9601109027862549,0.0039173150435090065,0.026513060554862022,0.24048224121925704,0.16377773880958557,0.9531328082084656,0.0018918891437351704,0.01869983598589897,0.2365713837944736,0.07972808182239532,0.9676134586334229
52,0.011510067619383335,0.03502615541219711,0.40091904916625626,0.31632450222969055,0.9177994728088379,0.01077871024608612,0.03303966298699379,0.40091904916625626,0.3054136335849762,0.9054755568504333,0.008672251366078854,0.029535869136452675,0.3590139150658892,0.2676405906677246,0.9266061186790466
53,0.0042039272375404835,0.025871623307466507,0.20921027372196452,0.16244958341121674,0.9182790517807007,0.004094616509974003,0.027069663628935814,0.20950630113416646,0.161318838596344,0.8720864057540894,0.003686843439936638,0.02303747832775116,0.206486254541717,0.15920107066631317,0.9400197267532349
54,0.007257250603288412,0.02774343639612198,0.36664604278924934,0.23304399847984314,0.9429594278335571,0.006182548590004444,0.023837624117732048,0.3671053733696886,0.19821715354919434,0.954097330570221,0.0029609794728457928,0.017505772411823273,0.3068319319203159,0.11824348568916321,0.9618041515350342
55,0.002862202702090144,0.018774501979351044,0.2417085896226348,0.12599359452724457,0.9721817970275879,0.0028779671993106604,0.019319580867886543,0.2417085896226348,0.12106647342443466,0.9686183333396912,0.001511936541646719,0.012181295081973076,0.24000501926706866,0.03779490292072296,0.9792459011077881
56,0.006526087876409292,0.02900611236691475,0.3453544647298507,0.2143004983663559,0.913833498954773,0.006051147356629372,0.027781032025814056,0.3456659566435301,0.19673454761505127,0.914042055606842,0.002446972532197833,0.01840320974588394,0.3052034655411725,0.10290208458900452,0.9526124596595764
57,0.016803840175271034,0.04379826411604881,0.5505173774786406,0.36808472871780396,0.8983116745948792,0.01609720103442669,0.04355090484023094,0.5483076675499509,0.3526185154914856,0.9036868810653687,0.0066425129771232605,0.0305292010307312,0.4753159024670451,0.1384422928094864,0.9347542524337769
58,0.0019457913003861904,0.020495492964982986,0.1808286175208165,0.07328948378562927,0.9207394123077393,0.0018566413782536983,0.018779704347252846,0.18055433085425637,0.07210952788591385,0.91508549451828,0.0012616885360330343,0.015424476936459541,0.1803621811412584,0.045657720416784286,0.9369339346885681
59,0.004758087918162346,0.028017718344926834,0.27246343960177144,0.1632569432258606,0.8906819820404053,0.004310055635869503,0.028046388179063797,0.27246343960177144,0.1473299264907837,0.8751826882362366,0.0027359421364963055,0.02131170965731144,0.2714484623270474,0.07198216021060944,0.8941853046417236
60,0.0032427238766103983,0.02329803630709648,0.2112492359446641,0.09904897958040237,0.9117333889007568,0.003396464977413416,0.025929179042577744,0.20698777228097395,0.09461738914251328,0.8805283904075623,0.0025254760403186083,0.019221559166908264,0.20721858923383313,0.07292309403419495,0.9117419719696045
61,0.01108599454164505,0.04914316534996033,0.35870340037992715,0.21723255515098572,0.8641314506530762,0.009860334917902946,0.04553930461406708,0.35870340037992715,0.20925696194171906,0.8425562381744385,0.006139116827398539,0.03289443626999855,0.3584142364429024,0.1852232962846756,0.9007366895675659
62,0.03387130796909332,0.05044836550951004,0.6716317024627796,0.5367459058761597,0.952759325504303,0.03363422676920891,0.0508418083190918,0.6716317024627796,0.5344188213348389,0.9347320199012756,0.02373056672513485,0.03805171698331833,0.6410723961535558,0.46948498487472534,0.951934814453125
63,0.0038993603084236383,0.02540484070777893,0.21701725935967708,0.16127580404281616,0.9650749564170837,0.003716421779245138,0.025433078408241272,0.216899950422648,0.14135520160198212,0.9554747939109802,0.0033135474659502506,0.02192162722349167,0.20782032428438982,0.15473493933677673,0.9737540483474731
64,0.003966398537158966,0.032634321600198746,0.168358550102886,0.10454187542200089,0.9038858413696289,0.004397179931402206,0.03320767730474472,0.168358550102886,0.11528573930263519,0.8629028797149658,0.0021932641975581646,0.024115638807415962,0.16417081413641516,0.07367777079343796,0.9437386393547058
65,0.009942786768078804,0.03627236187458038,0.3552251127573753,0.26971954107284546,0.9333049654960632,0.008224567398428917,0.03291667252779007,0.3579812597239381,0.2161395102739334,0.9331380724906921,0.00785122625529766,0.03157590329647064,0.3528327986230854,0.22971463203430176,0.9464837908744812
66,0.0101231774315238,0.0381455160677433,0.39766039518283064,0.2624097168445587,0.9544109106063843,0.008819349110126495,0.037388876080513,0.3990266968775578,0.24099962413311005,0.9316709041595459,0.004227330908179283,0.02186165750026703,0.38241237047987714,0.14503103494644165,0.9749404191970825
67,0.009624115191400051,0.03427297621965408,0.4290454749711723,0.2653779685497284,0.9363536834716797,0.007432314567267895,0.027707483619451523,0.4290454749711723,0.2076817899942398,0.9443187117576599,0.004410728812217712,0.024059798568487167,0.4283275236609039,0.06207530200481415,0.9399456977844238
68,0.005936335772275925,0.03443387150764465,0.2822753441702846,0.17521734535694122,0.9398679733276367,0.00627567432820797,0.03696727752685547,0.2822753441702846,0.1603384166955948,0.8969770073890686,0.0022279024124145508,0.01934155821800232,0.2804846416423457,0.08318480849266052,0.9745169878005981
69,0.010277793742716312,0.03144712746143341,0.4557307070751496,0.2835170030593872,0.9642661809921265,0.008328963071107864,0.028521962463855743,0.4555906103313664,0.22667792439460754,0.9624594449996948,0.0046022916212677956,0.023094773292541504,0.45121168811396495,0.06658414751291275,0.9589487910270691
70,0.008115122094750404,0.03480849787592888,0.35224873007984714,0.2360009253025055,0.9068611264228821,0.007257058750838041,0.03193967044353485,0.3522358274431162,0.21343311667442322,0.9136112928390503,0.0027421307750046253,0.019591085612773895,0.28272724289132206,0.12174208462238312,0.9636001586914062
71,0.0020812905859202147,0.023914575576782227,0.15981237781364832,0.08460590988397598,0.9052858948707581,0.001924961106851697,0.02171080932021141,0.16464674327698167,0.07922306656837463,0.9235546588897705,0.0010905886301770806,0.017406228929758072,0.14393926864006173,0.05234340578317642,0.9449936151504517
72,0.004153367597609758,0.0314495749771595,0.23064016174730922,0.13652223348617554,0.9285001754760742,0.0036373240873217583,0.028684193268418312,0.23026123241017468,0.10958418995141983,0.9261424541473389,0.0024532245006412268,0.02510622888803482,0.22912386292187398,0.055581118911504745,0.9439265131950378
73,0.011273043230175972,0.03555645793676376,0.45969512774935284,0.25210487842559814,0.9576815962791443,0.010543424636125565,0.03253606706857681,0.4597486909326002,0.24918079376220703,0.9591436386108398,0.004592333920300007,0.02104722149670124,0.4183878535418128,0.1436968743801117,0.976253092288971
74,0.005769872106611729,0.03750394657254219,0.23758457303038738,0.1723654866218567,0.8997960686683655,0.0055487812496721745,0.03728564828634262,0.23625699068252415,0.1522490382194519,0.8812689185142517,0.004334150347858667,0.029557880014181137,0.23674982452386076,0.16193655133247375,0.920051634311676
75,0.007323917001485825,0.04104291647672653,0.25244435764262374,0.18567980825901031,0.855043351650238,0.00646284269168973,0.03849383443593979,0.25319826749375385,0.13028836250305176,0.8336527347564697,0.006153929978609085,0.03704509884119034,0.2510071969539289,0.15431830286979675,0.8864328861236572
76,0.019491324201226234,0.04948708415031433,0.6207532849219151,0.3591684401035309,0.86481773853302,0.01567521132528782,0.04343675076961517,0.6207532849219151,0.27326205372810364,0.849632978439331,0.00826218817383051,0.028616271913051605,0.6140163656672395,0.12253469973802567,0.9111078977584839
77,0.001175752840936184,0.01767420955002308,0.12271594399045954,0.05559191480278969,0.9630150198936462,0.0010142773389816284,0.015888597816228867,0.12271594399045954,0.04729650542140007,0.96232670545578,0.0005883502308279276,0.012690231204032898,0.11613872833145371,0.026881709694862366,0.972865879535675
78,0.004849166609346867,0.0352608896791935,0.17970208440555144,0.1432781219482422,0.8484447002410889,0.0047370074316859245,0.03430194780230522,0.17956123891746772,0.12986762821674347,0.8304210901260376,0.0035514843184500933,0.02983323484659195,0.1789697222162866,0.13561056554317474,0.880781352519989
79,0.014170932583510876,0.038188256323337555,0.5512964801266332,0.32339608669281006,0.9196407794952393,0.013378129340708256,0.036561716347932816,0.5512964801266332,0.30396825075149536,0.9145610332489014,0.00517530832439661,0.021265264600515366,0.4994222760410881,0.12196412682533264,0.9645960927009583
80,0.006990763358771801,0.03301839530467987,0.3481884001797441,0.20792418718338013,0.9324108958244324,0.006062356289476156,0.03248170390725136,0.3481884001797441,0.18460220098495483,0.9075995683670044,0.0030209138058125973,0.02060852386057377,0.3486837996269237,0.0868394523859024,0.9619078636169434
81,0.003039587289094925,0.027684416621923447,0.2017361033781236,0.10596886277198792,0.949937641620636,0.0029539279639720917,0.026881996542215347,0.2017361033781236,0.08074875921010971,0.9359972476959229,0.001972431084141135,0.023882001638412476,0.19260792221223294,0.05487207695841789,0.9549967646598816
82,0.011793037876486778,0.03550451248884201,0.4962865950257725,0.28864145278930664,0.9472538828849792,0.01020670123398304,0.032816339284181595,0.49631453279473575,0.24688877165317535,0.9352729320526123,0.0045503880828619,0.021332906559109688,0.4701204928197544,0.1009359136223793,0.9599403142929077
83,0.006098517216742039,0.03707052767276764,0.23856449489943707,0.13864275813102722,0.8972916007041931,0.005286272615194321,0.03367887809872627,0.22037190082932726,0.131364107131958,0.8987734317779541,0.004242518916726112,0.02972753718495369,0.23801494788664107,0.11321058124303818,0.9133937954902649
84,0.0031106052920222282,0.027098186314105988,0.18044510021726567,0.12638239562511444,0.9116274118423462,0.0036256606690585613,0.029399622231721878,0.18044510021726567,0.11244729906320572,0.8812720775604248,0.001894167042337358,0.020893242210149765,0.179970984123632,0.0697551965713501,0.891279399394989
85,0.016406508162617683,0.04516875371336937,0.5711004744732648,0.3628300130367279,0.9114809632301331,0.013681679032742977,0.03859768807888031,0.5746361130458633,0.3033210039138794,0.924699604511261,0.005780796520411968,0.026136934757232666,0.512377191576583,0.09839850664138794,0.949242353439331
86,0.01220647245645523,0.03819479048252106,0.48191386668481195,0.291609525680542,0.8791611194610596,0.011527162976562977,0.03701632842421532,0.4818756006783825,0.27205535769462585,0.8719747066497803,0.006416792050004005,0.029225660488009453,0.47296502927558604,0.09124013036489487,0.8783089518547058
87,0.008380671963095665,0.035761769860982895,0.2948951961753445,0.23969393968582153,0.9344704747200012,0.007102822884917259,0.032828204333782196,0.2932508001032042,0.22696846723556519,0.9359804391860962,0.0049467612989246845,0.0247958917170763,0.2782893782707816,0.20824408531188965,0.9628645181655884
88,0.022444888949394226,0.04934554547071457,0.6105896752329533,0.39457815885543823,0.942122757434845,0.01778855361044407,0.042393311858177185,0.6105896752329533,0.3645169138908386,0.936884343624115,0.009223036468029022,0.030509639531373978,0.6040501619234413,0.19931447505950928,0.9393917918205261
89,0.015521678142249584,0.03627844899892807,0.4934565668124654,0.367927610874176,0.9652872681617737,0.01310289278626442,0.03428333252668381,0.4935259256258679,0.3133094012737274,0.9573634266853333,0.01216435618698597,0.027979465201497078,0.49278345812248936,0.32456934452056885,0.9676331877708435
90,0.010936913080513477,0.03503286466002464,0.36433882234367226,0.29487812519073486,0.9593099355697632,0.009682371281087399,0.03590581938624382,0.3639364589209179,0.2817022502422333,0.9411448836326599,0.007693192455917597,0.028055211529135704,0.3641725496621474,0.2600008249282837,0.9665910005569458
91,0.010027272626757622,0.03466497361660004,0.42395845510057706,0.2801099717617035,0.9029130339622498,0.009713508188724518,0.03460954874753952,0.42336740371065884,0.2713886499404907,0.8918579816818237,0.003836532821878791,0.021681010723114014,0.376084706000008,0.10027119517326355,0.9491869807243347
92,0.01719227246940136,0.04308060556650162,0.4726852534199255,0.3628610074520111,0.9563968777656555,0.014401989057660103,0.03976272791624069,0.4726852534199255,0.33431294560432434,0.946940004825592,0.006566989701241255,0.02370145544409752,0.46706697000033504,0.18295404314994812,0.9648247957229614
93,0.005620824173092842,0.03257818520069122,0.2820672638319883,0.18469005823135376,0.9158269166946411,0.00498022697865963,0.028391703963279724,0.2820672638319883,0.1707332283258438,0.9186343550682068,0.0051100729033350945,0.02952948771417141,0.2820672638319883,0.17693620920181274,0.9251517057418823
94,0.009130430407822132,0.03878704085946083,0.40464922160567857,0.23650959134101868,0.91852205991745,0.007378413341939449,0.03258831799030304,0.40464922160567857,0.18081358075141907,0.9196211695671082,0.004524223040789366,0.027199361473321915,0.40603397200946284,0.07099656760692596,0.9266648888587952
95,0.015786826610565186,0.041804153472185135,0.5913850717519417,0.31768113374710083,0.9142833948135376,0.014454828575253487,0.03740619868040085,0.5907922407054617,0.29278525710105896,0.9078370928764343,0.006846145261079073,0.026044372469186783,0.5613291263239563,0.13480061292648315,0.9325706958770752
96,0.003176758997142315,0.020658278837800026,0.25353389727041337,0.13622012734413147,0.975557804107666,0.0025860697496682405,0.018408410251140594,0.2527708047969354,0.10171587020158768,0.973673403263092,0.0015281628584489226,0.014130823314189911,0.23992080693207496,0.02953537553548813,0.9841432571411133
97,0.01811366155743599,0.03684186190366745,0.545164238960593,0.42699024081230164,0.9479531049728394,0.015919802710413933,0.03301643580198288,0.5456352896228109,0.39638370275497437,0.9544745683670044,0.014875642023980618,0.03055388294160366,0.5251706311550314,0.38472872972488403,0.963683545589447
98,0.008127338252961636,0.03386518359184265,0.2852553104103578,0.2344089150428772,0.9390209913253784,0.007866124622523785,0.03543815761804581,0.284903858787759,0.23013219237327576,0.9149224162101746,0.007478549610823393,0.03023201785981655,0.28424951016745387,0.23368026316165924,0.9498187303543091
99,0.0037655504420399666,0.03205990791320801,0.1597271264286213,0.10573050379753113,0.8911677598953247,0.003496140241622925,0.028261814266443253,0.15829916381950956,0.10264816135168076,0.8894538879394531,0.0025327601470053196,0.026217464357614517,0.1604724646624007,0.105778768658638,0.9234978556632996
