index,raw_j_valid,raw_cap_safe,raw_safe,raw_negative_jacobian,raw_negative_fraction,raw_degenerate,raw_degenerate_fraction,raw_minimum_signed_jacobian,raw_minimum_area_scale,raw_base_cap_fold_max,raw_crown_cap_fold_max,raw_cap_fold,raw_chamfer_l2,raw_hausdorff,projection_activated,projection_stage,alpha,retained_percent,post_j_valid,post_cap_safe,post_safe,post_negative_jacobian,post_negative_fraction,post_degenerate,post_degenerate_fraction,post_minimum_signed_jacobian,post_minimum_area_scale,post_base_cap_fold_max,post_crown_cap_fold_max,post_cap_fold,post_chamfer_l2,post_hausdorff,delta_chamfer_l2
0,1,1,1,0,0.0,0,0.0,0.3367443084716797,0.3375862240791321,0.0,0.0,0.0,0.007740903180092573,0.6212619577711523,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.3367443084716797,0.3375862240791321,0.0,0.0,0.0,0.007740903180092573,0.6212619577711523,0.0
1,0,1,0,15,0.0006167763157894736,0,0.0,-0.004124602768570185,0.003954995423555374,0.0004401866171974689,0.0,0.0004401866171974689,0.004164990969002247,0.3920918199767289,1,tangent,0.7453314959993804,74.53314959993804,1,1,1,0,0.0,0,0.0,3.8775556276959833e-07,0.00015545230417046696,0.0004060051287524402,0.0,0.0004060051287524402,0.004239724017679691,0.3920918199767289,7.473304867744446e-05
2,1,1,1,0,0.0,0,0.0,0.012248922139406204,0.012283888645470142,0.0,0.0,0.0,0.01354962307959795,0.6077022579997969,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.012248922139406204,0.012283888645470142,0.0,0.0,0.0,0.01354962307959795,0.6077022579997969,0.0
3,1,1,1,0,0.0,0,0.0,0.1268727034330368,0.12687340378761292,0.0,0.0,0.0,0.0009891955414786935,0.1682970199262048,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.1268727034330368,0.12687340378761292,0.0,0.0,0.0,0.0009891955414786935,0.1682970199262048,0.0
4,1,1,1,0,0.0,0,0.0,0.00587987108156085,0.006066742818802595,0.0,0.0,0.0,0.0064290184527635574,0.3741210929534044,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.00587987108156085,0.006066742818802595,0.0,0.0,0.0,0.0064290184527635574,0.3741210929534044,0.0
5,1,1,1,0,0.0,0,0.0,0.3460537791252136,0.39461299777030945,0.0,0.0,0.0,0.002765173325315118,0.34071266419882273,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.3460537791252136,0.39461299777030945,0.0,0.0,0.0,0.002765173325315118,0.34071266419882273,0.0
6,1,1,1,0,0.0,0,0.0,0.21165968477725983,0.2117241770029068,0.0,0.0,0.0,0.0044285086914896965,0.4484166821688512,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.21165968477725983,0.2117241770029068,0.0,0.0,0.0,0.0044285086914896965,0.4484166821688512,0.0
7,1,1,1,0,0.0,0,0.0,0.02952638454735279,0.031863581389188766,0.0,0.0,0.0,0.006750633008778095,0.5844167429248879,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.02952638454735279,0.031863581389188766,0.0,0.0,0.0,0.006750633008778095,0.5844167429248879,0.0
8,1,1,1,0,0.0,0,0.0,0.079869844019413,0.07988931238651276,0.0008607074269093573,0.0,0.0008607074269093573,0.0016414942219853401,0.2651941507707077,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.079869844019413,0.07988931238651276,0.0008607074269093573,0.0,0.0008607074269093573,0.0016414942219853401,0.2651941507707077,0.0
9,1,1,1,0,0.0,0,0.0,0.10975193977355957,0.11262314766645432,0.0005040202522650361,0.0,0.0005040202522650361,0.002200530841946602,0.3157204743252988,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.10975193977355957,0.11262314766645432,0.0005040202522650361,0.0,0.0005040202522650361,0.002200530841946602,0.3157204743252988,0.0
