index,raw_j_valid,raw_cap_safe,raw_safe,raw_negative_jacobian,raw_negative_fraction,raw_degenerate,raw_degenerate_fraction,raw_minimum_signed_jacobian,raw_minimum_area_scale,raw_base_cap_fold_max,raw_crown_cap_fold_max,raw_cap_fold,raw_chamfer_l2,raw_hausdorff,projection_activated,projection_stage,alpha,retained_percent,post_j_valid,post_cap_safe,post_safe,post_negative_jacobian,post_negative_fraction,post_degenerate,post_degenerate_fraction,post_minimum_signed_jacobian,post_minimum_area_scale,post_base_cap_fold_max,post_crown_cap_fold_max,post_cap_fold,post_chamfer_l2,post_hausdorff,delta_chamfer_l2
0,1,1,1,0,0.0,0,0.0,0.17848969995975494,0.1785190850496292,0.0,0.0,0.0,0.0019937120378017426,0.225204599590975,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.17848969995975494,0.1785190850496292,0.0,0.0,0.0,0.0019937120378017426,0.225204599590975,0.0
1,1,1,1,0,0.0,0,0.0,0.001306985504925251,0.0013904501684010029,0.0,0.0,0.0,0.007028199732303619,0.35489887627380456,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.001306985504925251,0.0013904501684010029,0.0,0.0,0.0,0.007028199732303619,0.35489887627380456,0.0
2,1,1,1,0,0.0,0,0.0,0.282850056886673,0.3180818259716034,0.0,0.0,0.0,0.005152954254299402,0.4908300026158317,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.282850056886673,0.3180818259716034,0.0,0.0,0.0,0.005152954254299402,0.4908300026158317,0.0
3,1,1,1,0,0.0,0,0.0,0.0018484541215002537,0.0019009304232895374,0.0,0.0,0.0,0.002749636070802808,0.22517933056803766,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.0018484541215002537,0.0019009304232895374,0.0,0.0,0.0,0.002749636070802808,0.22517933056803766,0.0
4,1,1,1,0,0.0,0,0.0,0.1684446483850479,0.1692790389060974,0.0,0.0,0.0,0.004863905720412731,0.4815739426933595,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.1684446483850479,0.1692790389060974,0.0,0.0,0.0,0.004863905720412731,0.4815739426933595,0.0
5,1,1,1,0,0.0,0,0.0,0.26999911665916443,0.27000293135643005,0.0,0.0,0.0,0.0031558990012854338,0.376974648765412,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.26999911665916443,0.27000293135643005,0.0,0.0,0.0,0.0031558990012854338,0.376974648765412,0.0
6,1,1,1,0,0.0,0,0.0,0.02973613142967224,0.03169582039117813,0.0,0.0,0.0,0.0048097604885697365,0.3161689904837571,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.02973613142967224,0.03169582039117813,0.0,0.0,0.0,0.0048097604885697365,0.3161689904837571,0.0
7,0,1,0,19,0.0009394778481012658,0,0.0,-1.4269920587539673,0.002180264564231038,0.0,0.0,0.0,0.0055052489042282104,0.33059114169234827,1,all,0.6746375858783722,67.46375858783722,1,1,1,0,0.0,0,0.0,0.0005466241273097694,0.0009364551515318453,0.0,0.0,0.0,0.005633301101624966,0.33061594289045426,0.00012805219739675522
8,1,1,1,0,0.0,0,0.0,0.005896762944757938,0.005983578972518444,0.0,0.0,0.0,0.007639982737600803,0.4126223946101674,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.005896762944757938,0.005983578972518444,0.0,0.0,0.0,0.007639982737600803,0.4126223946101674,0.0
9,0,1,0,46,0.002274525316455696,0,0.0,-3.264216423034668,0.010171720758080482,0.0,0.0,0.0,0.006927016656845808,0.5079167479102196,1,all,0.16562970727591164,16.562970727591164,1,1,1,0,0.0,0,0.0,6.365007720887661e-08,0.0004872230929322541,0.0,0.0,0.0,0.01145759504288435,0.543424017521225,0.004530578386038542
10,1,1,1,0,0.0,0,0.0,0.02868334949016571,0.13478825986385345,0.0,0.0,0.0,0.0023723850026726723,0.20630663794908893,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.02868334949016571,0.13478825986385345,0.0,0.0,0.0,0.0023723850026726723,0.20630663794908893,0.0
11,1,1,1,0,0.0,0,0.0,0.32429787516593933,0.3332798480987549,0.0,0.0,0.0,0.002731126267462969,0.2848688009340001,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.32429787516593933,0.3332798480987549,0.0,0.0,0.0,0.002731126267462969,0.2848688009340001,0.0
12,1,1,1,0,0.0,0,0.0,0.21335837244987488,0.22151748836040497,0.0,0.0,0.0,0.0019157645292580128,0.21320103404919785,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.21335837244987488,0.22151748836040497,0.0,0.0,0.0,0.0019157645292580128,0.21320103404919785,0.0
