idx,classical_chamfer_l2,classical_chamfer_l1,classical_hausdorff,classical_hausdorff95,classical_normal_consistency,classical_geom_jacobian_valid,classical_geom_negative_jacobian,classical_geom_negative_fraction,classical_geom_degenerate,classical_geom_degenerate_fraction,classical_geom_minimum_signed_jacobian,classical_geom_minimum_area_scale,classical_geom_base_cap_fold_max,classical_geom_crown_cap_fold_max,classical_geom_cap_fold_max,classical_geom_cap_safe,classical_geom_safe,learned_chamfer_l2,learned_chamfer_l1,learned_hausdorff,learned_hausdorff95,learned_normal_consistency,learned_geom_jacobian_valid,learned_geom_negative_jacobian,learned_geom_negative_fraction,learned_geom_degenerate,learned_geom_degenerate_fraction,learned_geom_minimum_signed_jacobian,learned_geom_minimum_area_scale,learned_geom_base_cap_fold_max,learned_geom_crown_cap_fold_max,learned_geom_cap_fold_max,learned_geom_cap_safe,learned_geom_safe
24,0.0031482032500207424,0.017877701669931412,0.3574472428788457,0.058779798448085785,0.9727804660797119,True,0,0.0,0,0.0,0.0941399559378624,0.0941399484872818,0.0,0.0,0.0,True,True,0.0020136001985520124,0.014805197715759277,0.3603045838703124,0.026671381667256355,0.9899175763130188,True,0,0.0,0,0.0,0.12785041332244873,0.12819278240203857,0.0,0.0,0.0,True,True
25,0.004811983089894056,0.026554595679044724,0.2604647528439502,0.1534917652606964,0.9263705015182495,True,0,0.0,0,0.0,0.001981915906071663,0.0019819156732410192,0.0,0.0,0.0,True,True,0.0038913979660719633,0.023097455501556396,0.2570658332957325,0.1138029545545578,0.9353902339935303,True,0,0.0,0,0.0,0.0037972060963511467,0.003816027659922838,0.0,0.0,0.0,True,True
26,0.0036913976073265076,0.01751013472676277,0.38878620325641305,0.05465468764305115,0.9644755721092224,True,0,0.0,0,0.0,0.12150774151086807,0.12150774151086807,0.0,0.0,0.0,True,True,0.002523627132177353,0.015006953850388527,0.3996033907653861,0.029003329575061798,0.9856293797492981,True,0,0.0,0,0.0,0.10169246792793274,0.1021777018904686,0.0,0.0,0.0,True,True
27,0.0011499723186716437,0.014821498654782772,0.18537687243392462,0.042724017053842545,0.9731948971748352,True,0,0.0,0,0.0,0.05584900826215744,0.05584900826215744,0.0,0.0,0.0,True,True,0.0007680172566324472,0.01296810619533062,0.18034954014553733,0.03548203781247139,0.9739811420440674,True,0,0.0,0,0.0,0.21329458057880402,0.21329855918884277,0.0,0.0,0.0,True,True
28,0.005332024302333593,0.02246314287185669,0.4264103852292028,0.19000670313835144,0.9513552784919739,True,0,0.0,0,0.0,0.04884366691112518,0.04884366691112518,0.0,0.0,0.0,True,True,0.0028040676843374968,0.01662074588239193,0.42639663391900456,0.06179063394665718,0.9669027328491211,True,0,0.0,0,0.0,0.15172551572322845,0.1525527387857437,0.0,0.0,0.0,True,True
29,0.0036555135156959295,0.019702574238181114,0.369834449693033,0.13525952398777008,0.9580586552619934,True,0,0.0,0,0.0,0.0007229351904243231,0.0007229351322166622,0.0,0.0,0.0,True,True,0.0020459829829633236,0.015422558411955833,0.36963471139761095,0.07971256971359253,0.9644538760185242,True,0,0.0,0,0.0,0.001285675447434187,0.0012960575986653566,0.0,0.0,0.0,True,True
30,0.007437103893607855,0.023506220430135727,0.44456430791613005,0.2134099304676056,0.9285863041877747,True,0,0.0,0,0.0,0.08149868249893188,0.08149867504835129,0.0,0.0,0.0,True,True,0.004661892540752888,0.01790064573287964,0.44546210135185077,0.10342486947774887,0.958288848400116,True,0,0.0,0,0.0,0.0946754738688469,0.09467548131942749,0.0,0.0,0.0,True,True
31,0.002927423920482397,0.015149004757404327,0.2723620245443945,0.14439645409584045,0.959193229675293,True,0,0.0,0,0.0,0.042790479958057404,0.042790476232767105,0.0,0.0,0.0,True,True,0.0018008565530180931,0.011478090658783913,0.2842396807185615,0.07821148633956909,0.9854468703269958,True,0,0.0,0,0.0,0.10628920793533325,0.10693362355232239,0.0,0.0,0.0,True,True
32,0.003118951339274645,0.017521323636174202,0.2966995850370506,0.10704777389764786,0.9626652002334595,True,0,0.0,0,0.0,0.0006547256489284337,0.0006547257071360946,0.0,0.0,0.0,True,True,0.002792247338220477,0.016364870592951775,0.3009034936374374,0.10414889454841614,0.9672034978866577,True,0,0.0,0,0.0,0.0015724338591098785,0.0016041145427152514,0.0,0.0,0.0,True,True
33,0.0015624156221747398,0.015677880495786667,0.22220243249550162,0.047612182796001434,0.980902910232544,True,0,0.0,0,0.0,0.04051242023706436,0.04051242023706436,0.0,0.0,0.0,True,True,0.0009445154573768377,0.013094201683998108,0.20776281121296472,0.022243740037083626,0.9876301288604736,True,0,0.0,0,0.0,0.1950407475233078,0.19505199790000916,0.0,0.0,0.0,True,True
34,0.004599676467478275,0.02685829997062683,0.38635429393978427,0.11285006254911423,0.8798249959945679,True,0,0.0,0,0.0,0.04801260307431221,0.04801259562373161,0.0,0.0,0.0,True,True,0.0029627203475683928,0.02229304611682892,0.387196101723507,0.07198212295770645,0.8904090523719788,True,0,0.0,0,0.0,0.11856233328580856,0.11858426034450531,0.0,0.0,0.0,True,True
35,0.0027209038380533457,0.019440360367298126,0.25897463496838224,0.134791761636734,0.952979564666748,True,0,0.0,0,0.0,0.04560786485671997,0.04560786485671997,0.0,0.0,0.0,True,True,0.0015394864603877068,0.015312297269701958,0.2635873305800266,0.04435717687010765,0.9728138446807861,True,0,0.0,0,0.0,0.10225788503885269,0.10266389697790146,0.0,0.0,0.0,True,True
36,0.006189077161252499,0.025542091578245163,0.46066612401692014,0.1703556925058365,0.9226782917976379,True,0,0.0,0,0.0,0.06769800931215286,0.06769800931215286,0.0,0.0,0.0,True,True,0.004742099903523922,0.021521873772144318,0.5037787520104924,0.10992324352264404,0.9521808624267578,True,0,0.0,0,0.0,0.19394011795520782,0.20859761536121368,0.0,0.0,0.0,True,True
