idx,classical_chamfer_l2,classical_chamfer_l1,classical_hausdorff,classical_hausdorff95,classical_normal_consistency,classical_geom_jacobian_valid,classical_geom_negative_jacobian,classical_geom_negative_fraction,classical_geom_degenerate,classical_geom_degenerate_fraction,classical_geom_minimum_signed_jacobian,classical_geom_minimum_area_scale,classical_geom_base_cap_fold_max,classical_geom_crown_cap_fold_max,classical_geom_cap_fold_max,classical_geom_cap_safe,classical_geom_safe,learned_chamfer_l2,learned_chamfer_l1,learned_hausdorff,learned_hausdorff95,learned_normal_consistency,learned_geom_jacobian_valid,learned_geom_negative_jacobian,learned_geom_negative_fraction,learned_geom_degenerate,learned_geom_degenerate_fraction,learned_geom_minimum_signed_jacobian,learned_geom_minimum_area_scale,learned_geom_base_cap_fold_max,learned_geom_crown_cap_fold_max,learned_geom_cap_fold_max,learned_geom_cap_safe,learned_geom_safe
0,0.014486884698271751,0.04103773832321167,0.6220157665250704,0.2543568015098572,0.9020479321479797,True,0,0.0,0,0.0,0.06332507729530334,0.06332507729530334,0.0,0.0,0.0,True,True,0.007740903180092573,0.029143763706088066,0.6212619577711523,0.1159549131989479,0.9244611859321594,True,0,0.0,0,0.0,0.3367443084716797,0.3375862240791321,0.0,0.0,0.0,True,True
1,0.0068827541545033455,0.02852598950266838,0.4285177955815885,0.13800360262393951,0.9167031049728394,True,0,0.0,0,0.0,0.001100377063266933,0.001100377063266933,0.0,0.0,0.0,True,True,0.004164990969002247,0.02122393809258938,0.3920918199767289,0.0915474146604538,0.9325647354125977,False,15,0.0006167763157894736,0,0.0,-0.004124602768570185,0.003954995423555374,0.0004401866171974689,0.0,0.0004401866171974689,True,False
2,0.015553499571979046,0.0333762988448143,0.6098711488214748,0.3006746172904968,0.950121283531189,True,0,0.0,0,0.0,0.011017284356057644,0.01101728342473507,0.0,0.0,0.0,True,True,0.01354962307959795,0.02762920968234539,0.6077022579997969,0.28239262104034424,0.9592273235321045,True,0,0.0,0,0.0,0.012248922139406204,0.012283888645470142,0.0,0.0,0.0,True,True
3,0.0017035845667123795,0.018507227301597595,0.1768621484515585,0.06182542443275452,0.9651480317115784,True,0,0.0,0,0.0,0.029636956751346588,0.02963695488870144,0.0,0.0,0.0,True,True,0.0009891955414786935,0.014179493300616741,0.1682970199262048,0.025116370990872383,0.9763904809951782,True,0,0.0,0,0.0,0.1268727034330368,0.12687340378761292,0.0,0.0,0.0,True,True
4,0.007189168129116297,0.025928255170583725,0.3745005181936695,0.21185851097106934,0.9551432132720947,True,0,0.0,0,0.0,0.00384036754257977,0.0038403677754104137,0.0,0.0,0.0,True,True,0.0064290184527635574,0.023715762421488762,0.3741210929534044,0.17206525802612305,0.9584593772888184,True,0,0.0,0,0.0,0.00587987108156085,0.006066742818802595,0.0,0.0,0.0,True,True
5,0.006027254741638899,0.02710428088903427,0.37433547507067133,0.2154427468776703,0.9593385457992554,True,0,0.0,0,0.0,0.08086138218641281,0.08086137473583221,0.0,0.0,0.0,True,True,0.002765173325315118,0.01846841163933277,0.34071266419882273,0.05976254865527153,0.9732430577278137,True,0,0.0,0,0.0,0.3460537791252136,0.39461299777030945,0.0,0.0,0.0,True,True
6,0.009106164798140526,0.03506114333868027,0.4487845271011935,0.245760977268219,0.9234845638275146,True,0,0.0,0,0.0,0.07724405825138092,0.07724405825138092,0.0,0.0,0.0,True,True,0.0044285086914896965,0.023860622197389603,0.4484166821688512,0.07710491865873337,0.9325044751167297,True,0,0.0,0,0.0,0.21165968477725983,0.2117241770029068,0.0,0.0,0.0,True,True
7,0.013376901857554913,0.03744594007730484,0.5857454621012637,0.2747267782688141,0.8938974142074585,True,0,0.0,0,0.0,0.03297239914536476,0.03297239914536476,0.0,0.0,0.0,True,True,0.006750633008778095,0.025528568774461746,0.5844167429248879,0.12205315381288528,0.9077812433242798,True,0,0.0,0,0.0,0.02952638454735279,0.031863581389188766,0.0,0.0,0.0,True,True
8,0.0031224151607602835,0.018977638334035873,0.2869324950236828,0.15020376443862915,0.9560331702232361,True,0,0.0,0,0.0,0.006973741110414267,0.006973740644752979,0.0,0.0,0.0,True,True,0.0016414942219853401,0.014145031571388245,0.2651941507707077,0.061288949102163315,0.9723535180091858,True,0,0.0,0,0.0,0.079869844019413,0.07988931238651276,0.0008607074269093573,0.0,0.0008607074269093573,True,True
9,0.003801462473347783,0.01887107640504837,0.3242563317819639,0.13531339168548584,0.9628464579582214,True,0,0.0,0,0.0,0.07696356624364853,0.07696355879306793,0.0,0.0,0.0,True,True,0.002200530841946602,0.01514175534248352,0.3157204743252988,0.04405558854341507,0.9850554466247559,True,0,0.0,0,0.0,0.10975193977355957,0.11262314766645432,0.0005040202522650361,0.0,0.0005040202522650361,True,True
10,0.011445892974734306,0.034528184682130814,0.4824411025443437,0.3170645534992218,0.9329118132591248,True,0,0.0,0,0.0,0.0029042952228337526,0.0029042952228337526,0.0,0.0,0.0,True,True,0.007294540759176016,0.02526392787694931,0.4824327475368936,0.22518250346183777,0.9475283026695251,True,0,0.0,0,0.0,0.004380578175187111,0.0052760448306798935,0.0,0.0,0.0,True,True
