idx,classical_chamfer_l2,classical_chamfer_l1,classical_hausdorff,classical_hausdorff95,classical_normal_consistency,classical_geom_jacobian_valid,classical_geom_negative_jacobian,classical_geom_negative_fraction,classical_geom_degenerate,classical_geom_degenerate_fraction,classical_geom_minimum_signed_jacobian,classical_geom_minimum_area_scale,classical_geom_base_cap_fold_max,classical_geom_crown_cap_fold_max,classical_geom_cap_fold_max,classical_geom_cap_safe,classical_geom_safe,learned_chamfer_l2,learned_chamfer_l1,learned_hausdorff,learned_hausdorff95,learned_normal_consistency,learned_geom_jacobian_valid,learned_geom_negative_jacobian,learned_geom_negative_fraction,learned_geom_degenerate,learned_geom_degenerate_fraction,learned_geom_minimum_signed_jacobian,learned_geom_minimum_area_scale,learned_geom_base_cap_fold_max,learned_geom_crown_cap_fold_max,learned_geom_cap_fold_max,learned_geom_cap_safe,learned_geom_safe
10,0.00114240194670856,0.014149815775454044,0.092663514116268,0.08002186566591263,0.9629608988761902,True,0,0.0,0,0.0,0.09940489381551743,0.09940488636493683,0.0,0.0,0.0,True,True,0.0002731774584390223,0.009183386340737343,0.04929101875934877,0.026856010779738426,0.9797608852386475,True,0,0.0,0,0.0,0.2217991054058075,0.22180438041687012,0.00042378465877845883,0.0,0.00042378465877845883,True,True
11,0.00037438582512550056,0.011035453528165817,0.04778557723754953,0.0345783457159996,0.972946286201477,True,0,0.0,0,0.0,0.0003464071196503937,0.00034640709054656327,0.0,0.0,0.0,True,True,0.0004873507423326373,0.011946764774620533,0.07372919612064098,0.04369448497891426,0.9743105173110962,False,4,0.00019778481012658228,0,0.0,-0.0014545221347361803,0.0005215996643528342,0.00048603510367684066,0.0,0.00048603510367684066,True,False
12,0.0009343500714749098,0.015941984951496124,0.14727023089666055,0.04205459728837013,0.9424960613250732,True,0,0.0,0,0.0,0.02531379647552967,0.02531379833817482,0.0,0.0,0.0,True,True,0.0008176823030225933,0.014483052305877209,0.14850835614825084,0.039945948868989944,0.9427945017814636,True,0,0.0,0,0.0,0.10034742206335068,0.10041311383247375,0.0,0.0,0.0,True,True
13,0.00041391386184841394,0.010690810158848763,0.07772189392357874,0.035644613206386566,0.9237937331199646,True,0,0.0,0,0.0,0.005563173908740282,0.005563173443078995,0.0,0.0,0.0,True,True,0.00031463155755773187,0.009436390362679958,0.07728352369271728,0.029172806069254875,0.9349746108055115,False,3,0.0001483386075949367,0,0.0,-0.02620968595147133,0.013907317072153091,0.0,0.0,0.0,True,False
14,0.005379623267799616,0.027816541492938995,0.5087159263485141,0.15851737558841705,0.9205010533332825,True,0,0.0,0,0.0,0.022108621895313263,0.022108621895313263,0.0,0.0,0.0,True,True,0.0036934008821845055,0.023834839463233948,0.47741352763780626,0.11197879910469055,0.9252741932868958,True,0,0.0,0,0.0,0.026038138195872307,0.026320450007915497,0.0,0.00012923133908770978,0.00012923133908770978,True,True
15,0.0016917658504098654,0.021188883110880852,0.09900677012133598,0.06748376041650772,0.8265566229820251,True,0,0.0,0,0.0,0.014644348993897438,0.014644348993897438,0.0,0.0,0.0,True,True,0.0012671762378886342,0.019028255715966225,0.08659148898402834,0.06199877709150314,0.8327572345733643,True,0,0.0,0,0.0,0.027450330555438995,0.027526212856173515,0.0,0.0,0.0,True,True
16,0.008732368238270283,0.03860197961330414,0.2772809884422545,0.21339944005012512,0.7478808164596558,True,0,0.0,0,0.0,0.001226526335813105,0.001226526335813105,0.0,0.0,0.0,True,True,0.008240104652941227,0.03568977117538452,0.2839236859692155,0.2133217453956604,0.761989951133728,False,445,0.022003560126582278,0,0.0,-6.039084434509277,0.014477324672043324,0.0,0.0,0.0,True,False
17,0.0011820755898952484,0.015500746667385101,0.11876280474014901,0.0705120712518692,0.9072012305259705,True,0,0.0,0,0.0,0.0012551040854305029,0.0012551040854305029,0.0,0.0,0.0,True,True,0.0006395043455995619,0.012531881220638752,0.10247073849083303,0.04834256321191788,0.9336639642715454,True,0,0.0,0,0.0,0.002622474217787385,0.0026503787375986576,0.0,0.0,0.0,True,True
18,0.00044465967221185565,0.011678159236907959,0.148202402508251,0.028392549604177475,0.9418115019798279,True,0,0.0,0,0.0,0.02115609124302864,0.02115609310567379,0.0,0.0,0.0,True,True,0.00043414696119725704,0.011450400575995445,0.1483051312171734,0.030566461384296417,0.9454458951950073,True,0,0.0,0,0.0,0.06976714730262756,0.06981942802667618,0.0,0.0,0.0,True,True
19,0.009648356586694717,0.03622362017631531,0.2073426423981095,0.2060266137123108,0.764423131942749,True,0,0.0,0,0.0,0.02462894842028618,0.02462894655764103,0.0,0.0,0.0,True,True,0.009726515039801598,0.036222394555807114,0.2073426423981095,0.20602668821811676,0.7625336647033691,True,0,0.0,0,0.0,0.07964081317186356,0.07967093586921692,0.0008118186960928142,0.0,0.0008118186960928142,True,True
20,0.0008843356044963002,0.0145270936191082,0.08614082558655423,0.04970233514904976,0.922417938709259,True,0,0.0,0,0.0,0.006264593917876482,0.006264594383537769,0.0,0.0,0.0,True,True,0.00041081057861447334,0.011195540428161621,0.07192106520039208,0.03238968551158905,0.9378470182418823,True,0,0.0,0,0.0,0.017499364912509918,0.017499741166830063,0.0008061443222686648,0.0,0.0008061443222686648,True,True
21,0.0011471565812826157,0.01752432808279991,0.2075208237551661,0.05478661507368088,0.9148797392845154,True,0,0.0,0,0.0,0.0007400697795674205,0.0007400697213597596,0.0,0.0,0.0,True,True,0.0009125056676566601,0.016204796731472015,0.17425210552195444,0.04827909544110298,0.9202561378479004,False,86,0.004252373417721519,0,0.0,-5.019985675811768,0.0017450983868911862,0.0,0.0,0.0,True,False
22,0.0010335942497476935,0.011506766080856323,0.11857822442235937,0.08877599984407425,0.9426633715629578,True,0,0.0,0,0.0,3.4156553283537505e-06,3.415655555727426e-06,0.0,0.0,0.0,True,True,0.0011944849975407124,0.011034461669623852,0.12570196727316757,0.10077156126499176,0.9464691877365112,False,249,0.012312104430379747,0,0.0,-0.05694020166993141,2.2634711058344692e-05,0.0,0.0,0.0,True,False
