index,raw_j_valid,raw_cap_safe,raw_safe,raw_negative_jacobian,raw_negative_fraction,raw_degenerate,raw_degenerate_fraction,raw_minimum_signed_jacobian,raw_minimum_area_scale,raw_base_cap_fold_max,raw_crown_cap_fold_max,raw_cap_fold,raw_chamfer_l2,raw_hausdorff,projection_activated,projection_stage,alpha,retained_percent,post_j_valid,post_cap_safe,post_safe,post_negative_jacobian,post_negative_fraction,post_degenerate,post_degenerate_fraction,post_minimum_signed_jacobian,post_minimum_area_scale,post_base_cap_fold_max,post_crown_cap_fold_max,post_cap_fold,post_chamfer_l2,post_hausdorff,delta_chamfer_l2
0,0,1,0,13,0.0003998523622047244,0,0.0,-0.11461710184812546,0.0007629509782418609,0.0001357225701212883,8.034531492739916e-05,0.0001357225701212883,0.001117919571697712,0.11329966839324532,1,all,0.20943423360495217,20.943423360495217,1,1,1,0,0.0,0,0.0,3.320164978504181e-07,0.00044918738421984017,0.0,0.0,0.0,0.0011837156489491463,0.11641335289681717,6.579607725143433e-05
1,1,1,1,0,0.0,0,0.0,0.015099240466952324,0.028003809973597527,0.0001770201197359711,0.0,0.0001770201197359711,0.0006087085930630565,0.19228209361848064,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.015099240466952324,0.028003809973597527,0.0001770201197359711,0.0,0.0001770201197359711,0.0006087085930630565,0.19228209361848064,0.0
2,0,1,0,7,0.00021530511811023622,0,0.0,-0.03797359764575958,0.008974367752671242,0.0,0.0,0.0,0.000993254128843546,0.11320045483838152,1,all,0.3962661772966385,39.62661772966385,1,1,1,0,0.0,0,0.0,2.8405338525772095e-08,0.008122622035443783,0.0,0.0,0.0,0.0009189867414534092,0.11292077539667884,-7.426738739013672e-05
3,1,1,1,0,0.0,0,0.0,0.023847900331020355,0.023956596851348877,0.00022639657254330814,0.0,0.00022639657254330814,0.0009452542290091515,0.2009959516449703,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.023847900331020355,0.023956596851348877,0.00022639657254330814,0.0,0.00022639657254330814,0.0009452542290091515,0.2009959516449703,0.0
4,1,1,1,0,0.0,0,0.0,0.16066402196884155,0.1770186573266983,0.00028110481798648834,0.0,0.00028110481798648834,0.003818018361926079,0.22416522852679766,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.16066402196884155,0.1770186573266983,0.00028110481798648834,0.0,0.00028110481798648834,0.003818018361926079,0.22416522852679766,0.0
5,1,1,1,0,0.0,0,0.0,0.033033087849617004,0.033033132553100586,0.00012348699965514243,0.0,0.00012348699965514243,0.0005706421798095107,0.06984971321281064,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.033033087849617004,0.033033132553100586,0.00012348699965514243,0.0,0.00012348699965514243,0.0005706421798095107,0.06984971321281064,0.0
6,0,1,0,2,6.151574803149606e-05,0,0.0,-0.06710262596607208,0.0038812782149761915,0.0004672365030273795,0.00019988098938483745,0.0004672365030273795,0.0003100229660049081,0.07166265550373958,1,all,0.3089599758386612,30.89599758386612,1,1,1,0,0.0,0,0.0,3.550667315721512e-07,0.0026036479976028204,0.0,0.0,0.0,0.0003574249567463994,0.09717041760143158,4.740199074149132e-05
7,1,1,1,0,0.0,0,0.0,0.061793699860572815,0.07935439795255661,0.0,0.0,0.0,0.00044280680594965816,0.14255763912652186,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.061793699860572815,0.07935439795255661,0.0,0.0,0.0,0.00044280680594965816,0.14255763912652186,0.0
8,1,1,1,0,0.0,0,0.0,0.004997134208679199,0.07883641123771667,0.00010029066470451653,0.0,0.00010029066470451653,0.0012166083324700594,0.3006885930804451,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.004997134208679199,0.07883641123771667,0.00010029066470451653,0.0,0.00010029066470451653,0.0012166083324700594,0.3006885930804451,0.0
9,1,1,1,0,0.0,0,0.0,0.2541921138763428,0.2543164789676666,0.0,0.0,0.0,0.00027769984444603324,0.051934857132526865,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.2541921138763428,0.2543164789676666,0.0,0.0,0.0,0.00027769984444603324,0.051934857132526865,0.0
10,0,1,0,74,0.002276082677165354,0,0.0,-0.011426165699958801,0.004883569199591875,0.0001838207244873047,0.00011267717491136864,0.0001838207244873047,0.0005788514972664416,0.0813760247744654,1,all,0.8343274891376495,83.43274891376495,1,1,1,0,0.0,0,0.0,3.291526809334755e-06,0.0032969252206385136,0.0,0.0,0.0,0.0004962531966157258,0.0740305843023431,-8.259830065071583e-05
11,1,1,1,0,0.0,0,0.0,0.08595851808786392,0.11038900911808014,0.00024737391504459083,2.6293188057024963e-05,0.00024737391504459083,0.00046862883027642965,0.12017839314539233,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.08595851808786392,0.11038900911808014,0.00024737391504459083,2.6293188057024963e-05,0.00024737391504459083,0.00046862883027642965,0.12017839314539233,0.0
12,1,1,1,0,0.0,0,0.0,0.0032475206535309553,0.027357911691069603,0.00010902357462327927,1.2745555068249814e-05,0.00010902357462327927,0.00017788642435334623,0.05233386501520024,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.0032475206535309553,0.027357911691069603,0.00010902357462327927,1.2745555068249814e-05,0.00010902357462327927,0.00017788642435334623,0.05233386501520024,0.0
13,0,1,0,46,0.0014148622047244095,0,0.0,-0.009784169495105743,0.018420983105897903,0.0,0.00020889962615910918,0.00020889962615910918,0.0026270628441125154,0.4636612766407592,1,all,0.9534691870212555,95.34691870212555,1,1,1,0,0.0,0,0.0,6.377696990966797e-06,0.019003968685865402,0.0,0.0,0.0,0.002697207499295473,0.4769221184076931,7.014465518295765e-05
14,1,1,1,0,0.0,0,0.0,0.048859719187021255,0.048888858407735825,0.0,0.00011349712440278381,0.00011349712440278381,0.0006671799928881228,0.07156985974363811,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.048859719187021255,0.048888858407735825,0.0,0.00011349712440278381,0.00011349712440278381,0.0006671799928881228,0.07156985974363811,0.0
15,1,1,1,0,0.0,0,0.0,0.05056647211313248,0.06745057553052902,0.00014569624909199774,0.0,0.00014569624909199774,0.009147025644779205,0.35592557038099853,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.05056647211313248,0.06745057553052902,0.00014569624909199774,0.0,0.00014569624909199774,0.009147025644779205,0.35592557038099853,0.0
16,1,1,1,0,0.0,0,0.0,0.0039068590849637985,0.003947574645280838,0.0005083658616058528,0.0,0.0005083658616058528,0.000437009206507355,0.09679983360812176,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.0039068590849637985,0.003947574645280838,0.0005083658616058528,0.0,0.0005083658616058528,0.000437009206507355,0.09679983360812176,0.0
17,1,1,1,0,0.0,0,0.0,0.07082126289606094,0.07920399308204651,0.00012903829338029027,3.831931098829955e-05,0.00012903829338029027,0.00036128645297139883,0.13577072611983027,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.07082126289606094,0.07920399308204651,0.00012903829338029027,3.831931098829955e-05,0.00012903829338029027,0.00036128645297139883,0.13577072611983027,0.0
18,1,1,1,0,0.0,0,0.0,0.08733566105365753,0.08736369758844376,0.0002565609756857157,0.0,0.0002565609756857157,0.0010908254189416766,0.09956949969229686,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.08733566105365753,0.08736369758844376,0.0002565609756857157,0.0,0.0002565609756857157,0.0010908254189416766,0.09956949969229686,0.0
19,1,1,1,0,0.0,0,0.0,0.02211245335638523,0.02211880497634411,0.0002463674172759056,0.0,0.0002463674172759056,0.000289316987618804,0.06086401596969989,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.02211245335638523,0.02211880497634411,0.0002463674172759056,0.0,0.0002463674172759056,0.000289316987618804,0.06086401596969989,0.0
20,0,0,0,219,0.006735974409448819,0,0.0,-0.06988600641489029,4.2230218241456896e-05,0.0,0.005261499434709549,0.005261499434709549,0.0004996126517653465,0.12108698564525319,1,all,0.016160815021976305,1.6160815021976305,1,1,1,0,0.0,0,0.0,8.87630449142307e-08,9.310717359767295e-06,0.0,0.0,0.0,0.0006778949173167348,0.12116694545495145,0.00017828226555138826
