idx,classical_chamfer_l2,classical_chamfer_l1,classical_hausdorff,classical_hausdorff95,classical_normal_consistency,classical_geom_jacobian_valid,classical_geom_negative_jacobian,classical_geom_negative_fraction,classical_geom_degenerate,classical_geom_degenerate_fraction,classical_geom_minimum_signed_jacobian,classical_geom_minimum_area_scale,classical_geom_base_cap_fold_max,classical_geom_crown_cap_fold_max,classical_geom_cap_fold_max,classical_geom_cap_safe,classical_geom_safe,learned_chamfer_l2,learned_chamfer_l1,learned_hausdorff,learned_hausdorff95,learned_normal_consistency,learned_geom_jacobian_valid,learned_geom_negative_jacobian,learned_geom_negative_fraction,learned_geom_degenerate,learned_geom_degenerate_fraction,learned_geom_minimum_signed_jacobian,learned_geom_minimum_area_scale,learned_geom_base_cap_fold_max,learned_geom_crown_cap_fold_max,learned_geom_cap_fold_max,learned_geom_cap_safe,learned_geom_safe
0,0.0012021898292005062,0.017515059560537338,0.11690384788640466,0.06855687499046326,0.9080603122711182,True,0,0.0,0,0.0,0.0003699158551171422,0.00036991582601331174,0.0,0.0,0.0,True,True,0.001117919571697712,0.016897402703762054,0.11329966839324532,0.06739013642072678,0.9110105037689209,False,13,0.0003998523622047244,0,0.0,-0.11461710184812546,0.0007629509782418609,0.0001357225701212883,8.034531492739916e-05,0.0001357225701212883,True,False
1,0.0007501479703933001,0.013935285620391369,0.21736633841580427,0.026566877961158752,0.9593945145606995,True,0,0.0,0,0.0,0.0034912817645817995,0.003491281531751156,0.0,0.0,0.0,True,True,0.0006087085930630565,0.01342117227613926,0.19228209361848064,0.028532804921269417,0.9660198092460632,True,0,0.0,0,0.0,0.015099240466952324,0.028003809973597527,0.0001770201197359711,0.0,0.0001770201197359711,True,True
2,0.0009013088420033455,0.01743476837873459,0.11274698484326558,0.045606814324855804,0.9465102553367615,True,0,0.0,0,0.0,0.004755660891532898,0.004755661357194185,0.0,0.0,0.0,True,True,0.000993254128843546,0.018049217760562897,0.11320045483838152,0.052868399769067764,0.9470593333244324,False,7,0.00021530511811023622,0,0.0,-0.03797359764575958,0.008974367752671242,0.0,0.0,0.0,True,False
3,0.0012509089428931475,0.020138297230005264,0.19334134104467132,0.052388839423656464,0.9353489875793457,True,0,0.0,0,0.0,0.010901516303420067,0.010901516303420067,0.0,0.0,0.0,True,True,0.0009452542290091515,0.01826319471001625,0.2009959516449703,0.03626462072134018,0.9602172374725342,True,0,0.0,0,0.0,0.023847900331020355,0.023956596851348877,0.00022639657254330814,0.0,0.00022639657254330814,True,True
4,0.003996424842625856,0.024752935394644737,0.21630667347626142,0.1408665031194687,0.9507127404212952,True,0,0.0,0,0.0,0.04378519952297211,0.04378519952297211,0.0,0.0,0.0,True,True,0.003818018361926079,0.02360125631093979,0.22416522852679766,0.13082382082939148,0.9392943382263184,True,0,0.0,0,0.0,0.16066402196884155,0.1770186573266983,0.00028110481798648834,0.0,0.00028110481798648834,True,True
5,0.0006093729170970619,0.01375932339578867,0.051662140719800236,0.03897421434521675,0.9443159699440002,True,0,0.0,0,0.0,0.010542606003582478,0.010542604140937328,0.0,0.0,0.0,True,True,0.0005706421798095107,0.013105576857924461,0.06984971321281064,0.04116794466972351,0.9569187164306641,True,0,0.0,0,0.0,0.033033087849617004,0.033033132553100586,0.00012348699965514243,0.0,0.00012348699965514243,True,True
6,0.0003788410103879869,0.010693773627281189,0.1012845270132239,0.03405091166496277,0.8761335611343384,True,0,0.0,0,0.0,0.0021355526987463236,0.0021355526987463236,0.0,0.0,0.0,True,True,0.0003100229660049081,0.010186856612563133,0.07166265550373958,0.028741350397467613,0.8826343417167664,False,2,6.151574803149606e-05,0,0.0,-0.06710262596607208,0.0038812782149761915,0.0004672365030273795,0.00019988098938483745,0.0004672365030273795,True,False
7,0.0005810059374198318,0.011578814126551151,0.15240515791756137,0.033480215817689896,0.9558402299880981,True,0,0.0,0,0.0,0.024795059114694595,0.024795059114694595,0.0,0.0,0.0,True,True,0.00044280680594965816,0.010497527197003365,0.14255763912652186,0.025307122617959976,0.9630520343780518,True,0,0.0,0,0.0,0.061793699860572815,0.07935439795255661,0.0,0.0,0.0,True,True
8,0.0013792314566671848,0.019336946308612823,0.29993221043562507,0.05000212788581848,0.9113472700119019,True,0,0.0,0,0.0,0.016035251319408417,0.016035251319408417,0.0,0.0,0.0,True,True,0.0012166083324700594,0.0182997714728117,0.3006885930804451,0.03987440839409828,0.9203421473503113,True,0,0.0,0,0.0,0.004997134208679199,0.07883641123771667,0.00010029066470451653,0.0,0.00010029066470451653,True,True
9,0.0005865845596417785,0.011343480087816715,0.07508386056131351,0.056521493941545486,0.9641810059547424,True,0,0.0,0,0.0,0.11979187279939651,0.11979187279939651,0.0,0.0,0.0,True,True,0.00027769984444603324,0.009272905066609383,0.051934857132526865,0.029219860211014748,0.9811280965805054,True,0,0.0,0,0.0,0.2541921138763428,0.2543164789676666,0.0,0.0,0.0,True,True
