epoch,train_loss,train_chamfer,train_normal,train_jacobian,train_cap_fold,val_chamfer_l2,val_hausdorff,c1_min,j_valid_rate,cap_safe_rate,safe_rate,mean_negative_j_fraction,mean_cap_fold,worst_cap_fold,secs
0,0.015534030661607781,0.007351074041627512,0.08182956488784768,0.0,0.0,0.003608960654431333,0.2224620971669279,0.17790088057518005,1.0,1.0,1.0,0.0,0.0,0.0,6.0998101234436035
5,0.013804287538982416,0.005835799106303146,0.07712362035104603,0.016284903546605556,0.004439516783884969,0.0026483934867428615,0.21829376235295378,0.16004520654678345,0.7,0.9666666666666667,0.7,0.000915872175141243,0.00010711295763030649,0.002437491901218891,8.40855884552002
10,0.013465154328264808,0.005758577856741955,0.07448683607885066,0.014186706721473314,0.003968224927415148,0.0025678287221429247,0.21700920432011564,0.07980906963348389,0.7,1.0,0.7,0.0011520127118644066,2.9183954272108773e-05,0.0006461088196374476,8.25566816329956
15,0.013432543853745229,0.005761655776558316,0.07415430941710285,0.013877271036600783,0.0032872337625326955,0.00254605528753018,0.2165429742138084,0.07882614433765411,0.7,0.9333333333333333,0.7,0.0011409781073446327,0.00021888525297981688,0.002641319530084729,8.258996963500977
20,0.013994661408622622,0.0060218057781229635,0.07753976204377763,0.012380319814044425,1.40977474574374e-08,0.0026615103444783015,0.216229845713019,0.06403287500143051,0.7,1.0,0.7,0.0008915960451977401,4.069724721678843e-05,0.0005531166680157185,8.245686769485474
25,0.013587531341495467,0.005852474338419544,0.0749578311738065,0.01379627523854375,0.001439321228814401,0.0025485177039323995,0.21635863666711214,0.06626100838184357,0.7333333333333333,0.9666666666666667,0.7333333333333333,0.0008386299435028248,0.00013586841475140925,0.001406363444402814,8.301775932312012
30,0.013421400830231826,0.0057430052166797824,0.0739057895033529,0.013668591730313059,0.009224195393467288,0.0025198187310403832,0.21586634202990684,0.07514214515686035,0.7,1.0,0.7,0.0007856638418079095,5.525736293445031e-05,0.0006602500798180699,8.247837543487549
35,0.013366785834032092,0.005704671427534491,0.07416797795004267,0.012962737938919998,0.001629851824142023,0.0024843502217360464,0.21563428188270164,0.0942222997546196,0.7,0.9333333333333333,0.7,0.0008960098870056496,0.0002047034087202822,0.0014397127088159323,8.290412902832031
40,0.0134588301275382,0.005973201925300208,0.07251078959134426,0.012886653004160259,0.0008681666206351057,0.0026427297557044464,0.22088825334303272,0.1063617467880249,0.6666666666666666,0.9333333333333333,0.6666666666666666,0.001851606638418079,0.00018688810829038023,0.0011768440017476678,8.286842823028564
45,0.013275757287035459,0.005700933765112103,0.07328907685701315,0.01330792720942804,0.0007155902419437517,0.0024666496106268217,0.2142683318333007,0.0643685907125473,0.6666666666666666,0.7333333333333333,0.6,0.0010240112994350282,0.0004673747200286016,0.0024102763272821903,8.273496150970459
50,0.013215809714679113,0.005677902388247186,0.07288556652801002,0.01296304492311987,0.0021607117468868315,0.0024795235871958236,0.2145932972801445,0.07870671898126602,0.6666666666666666,0.9,0.6666666666666666,0.0009953213276836159,0.00029902256016309063,0.002195628359913826,8.271303653717041
55,0.013182945337201305,0.005703398421139675,0.07246014775763102,0.01188244035208353,0.001791237328856208,0.002463421834302911,0.2147661574473782,0.09104703366756439,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.0009997351694915255,0.00030944069925074776,0.0021613931749016047,8.26224160194397
60,0.013191200518871056,0.005671850000605143,0.07270365434370059,0.012488892240992077,0.002379556789117701,0.002469938711631888,0.21548028620136922,0.08214771002531052,0.6666666666666666,0.8333333333333334,0.6333333333333333,0.0010195974576271184,0.00033881260557488225,0.002004623180255294,8.274327993392944
65,0.013089792856572233,0.005622001545299438,0.07230902635309772,0.011863690653929856,0.0015299938207995233,0.002440745907370001,0.2144863450930076,0.09430081397294998,0.6666666666666666,0.7666666666666667,0.6,0.0009555967514124295,0.0004772860100880886,0.0021402218844741583,8.268147230148315
70,0.013174908863398813,0.005668453366738772,0.07256489841943133,0.012729691326772877,0.0022297848931769858,0.0024206875770081144,0.21394288617646004,0.09192145615816116,0.6666666666666666,0.7666666666666667,0.6,0.0010063559322033898,0.0004813907144125551,0.0021902609150856733,8.228845596313477
75,0.013024981620986307,0.0056018953877284335,0.0718896385400976,0.01168680690993289,0.0006057900471374773,0.00243819310417166,0.2145791804108458,0.11317440867424011,0.6666666666666666,0.6666666666666666,0.5666666666666667,0.0010328389830508474,0.0005159276891693784,0.0021356320939958096,8.322537183761597
80,0.01307091054018112,0.005663032769613589,0.07165935630088344,0.011872009967887339,0.0011923815984606334,0.002430682765164723,0.2144247303623869,0.1071147546172142,0.6666666666666666,0.6666666666666666,0.5666666666666667,0.0010195974576271186,0.0005224428368819645,0.0021719010546803474,8.273212432861328
85,0.013012262306623525,0.0056695518918180214,0.07098752655563693,0.012110795883778698,0.0010029116767782398,0.002438973718866085,0.2145190745483433,0.11124228686094284,0.6666666666666666,0.7333333333333333,0.6,0.001004149011299435,0.00049837673092649,0.002082414925098419,8.250856399536133
90,0.013054591634392957,0.005682749876594993,0.0713060128447764,0.011871355871763252,0.001119954670791819,0.0024375656871901204,0.21451404303215468,0.11321230977773666,0.6666666666666666,0.7333333333333333,0.6,0.0010549081920903955,0.0005128021958322886,0.0021699690259993076,8.26923942565918
95,0.013035660710039676,0.005673920864686735,0.07121672238424129,0.011762116261194272,0.0010562089126716612,0.0024353231594432144,0.2144517370259022,0.11292287707328796,0.6666666666666666,0.7333333333333333,0.6,0.0010284251412429378,0.0005100578422570834,0.0021565898787230253,8.295788526535034
