index,raw_j_valid,raw_cap_safe,raw_safe,raw_negative_jacobian,raw_negative_fraction,raw_degenerate,raw_degenerate_fraction,raw_minimum_signed_jacobian,raw_minimum_area_scale,raw_base_cap_fold_max,raw_crown_cap_fold_max,raw_cap_fold,raw_chamfer_l2,raw_hausdorff,projection_activated,projection_stage,alpha,retained_percent,post_j_valid,post_cap_safe,post_safe,post_negative_jacobian,post_negative_fraction,post_degenerate,post_degenerate_fraction,post_minimum_signed_jacobian,post_minimum_area_scale,post_base_cap_fold_max,post_crown_cap_fold_max,post_cap_fold,post_chamfer_l2,post_hausdorff,delta_chamfer_l2
0,0,1,0,4,0.00012303149606299212,0,0.0,-0.045431915670633316,0.00037758416146971285,0.0,0.0,0.0,0.0011759789194911718,0.11582999743774064,1,tangent,0.4486028105020523,44.86028105020523,1,1,1,0,0.0,0,0.0,3.273598849773407e-07,0.00029126956360414624,0.0,0.0,0.0,0.0011800581123679876,0.11617733365351761,4.079192876815796e-06
1,1,1,1,0,0.0,0,0.0,0.003671982791274786,0.005328794941306114,0.0,0.0,0.0,0.0006933966651558876,0.21172664634646907,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.003671982791274786,0.005328794941306114,0.0,0.0,0.0,0.0006933966651558876,0.21172664634646907,0.0
2,0,1,0,4,0.00012303149606299212,0,0.0,-0.009273904375731945,0.007031446322798729,0.0,0.0,0.0,0.0009303456172347069,0.10959167816144258,1,all,0.5055810511112213,50.55810511112213,1,1,1,0,0.0,0,0.0,1.180451363325119e-07,0.007197484839707613,0.0,0.0,0.0,0.0009128901292569935,0.11107029673328114,-1.7455487977713346e-05
3,1,1,1,0,0.0,0,0.0,0.016199734061956406,0.01620546728372574,0.0,0.0,0.0,0.0011498841922730207,0.19901159211941163,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.016199734061956406,0.01620546728372574,0.0,0.0,0.0,0.0011498841922730207,0.19901159211941163,0.0
4,1,1,1,0,0.0,0,0.0,0.07650890201330185,0.07702333480119705,0.0,0.0,0.0,0.0039697131142020226,0.22167242769293566,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.07650890201330185,0.07702333480119705,0.0,0.0,0.0,0.0039697131142020226,0.22167242769293566,0.0
5,1,1,1,0,0.0,0,0.0,0.014757918193936348,0.014758032746613026,0.0,0.0,0.0,0.000588882714509964,0.05172541342045069,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.014757918193936348,0.014758032746613026,0.0,0.0,0.0,0.000588882714509964,0.05172541342045069,0.0
6,0,1,0,5,0.00015378937007874016,0,0.0,-0.013362043537199497,0.0030029481276869774,0.0,0.0,0.0,0.0003580261254683137,0.09938892578821816,1,all,0.5700306594362701,57.00306594362701,1,1,1,0,0.0,0,0.0,0.0009075988782569766,0.0011358994524925947,0.0,0.0,0.0,0.000366834836313501,0.10019526490922359,8.808710845187306e-06
7,1,1,1,0,0.0,0,0.0,0.03499022498726845,0.034993626177310944,0.0,0.0,0.0,0.000523379712831229,0.14527946835067704,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.03499022498726845,0.034993626177310944,0.0,0.0,0.0,0.000523379712831229,0.14527946835067704,0.0
8,1,1,1,0,0.0,0,0.0,0.03416890278458595,0.03416965901851654,0.0,0.0,0.0,0.0012645847164094448,0.3003833541684663,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.03416890278458595,0.03416965901851654,0.0,0.0,0.0,0.0012645847164094448,0.3003833541684663,0.0
9,1,1,1,0,0.0,0,0.0,0.20727291703224182,0.2072765976190567,0.0,0.0,0.0,0.00041683801100589335,0.06637842282509968,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.20727291703224182,0.2072765976190567,0.0,0.0,0.0,0.00041683801100589335,0.06637842282509968,0.0
10,1,1,1,0,0.0,0,0.0,0.0007985265692695975,0.0009680023067630827,0.0,0.0,0.0,0.00037692429032176733,0.05344328733596265,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.0007985265692695975,0.0009680023067630827,0.0,0.0,0.0,0.00037692429032176733,0.05344328733596265,0.0
11,1,1,1,0,0.0,0,0.0,0.047584168612957,0.047590773552656174,0.0,0.0,0.0,0.0005765114910900593,0.11977189918526979,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.047584168612957,0.047590773552656174,0.0,0.0,0.0,0.0005765114910900593,0.11977189918526979,0.0
12,1,1,1,0,0.0,0,0.0,0.009924929589033127,0.010652435012161732,0.0,0.0,0.0,0.00023585172311868519,0.05729975990908043,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.009924929589033127,0.010652435012161732,0.0,0.0,0.0,0.00023585172311868519,0.05729975990908043,0.0
13,1,1,1,0,0.0,0,0.0,0.010707875713706017,0.011649664491415024,0.0,0.0,0.0,0.0032441415823996067,0.4831585529712427,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.010707875713706017,0.011649664491415024,0.0,0.0,0.0,0.0032441415823996067,0.4831585529712427,0.0
14,1,1,1,0,0.0,0,0.0,0.024654747918248177,0.024666015058755875,0.0,0.0,0.0,0.0007781549356877804,0.07409497342352561,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.024654747918248177,0.024666015058755875,0.0,0.0,0.0,0.0007781549356877804,0.07409497342352561,0.0
15,1,1,1,0,0.0,0,0.0,0.027596430853009224,0.027670428156852722,0.0,0.0,0.0,0.00937857385724783,0.35765176686101546,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.027596430853009224,0.027670428156852722,0.0,0.0,0.0,0.00937857385724783,0.35765176686101546,0.0
16,1,1,1,0,0.0,0,0.0,0.00175276689697057,0.0017557020764797926,0.0,0.0,0.0,0.0007398451562039554,0.11945614309471288,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.00175276689697057,0.0017557020764797926,0.0,0.0,0.0,0.0007398451562039554,0.11945614309471288,0.0
17,1,1,1,0,0.0,0,0.0,0.032411444932222366,0.03241832181811333,0.0,0.0,0.0,0.00041883313679136336,0.13781343628442047,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.032411444932222366,0.03241832181811333,0.0,0.0,0.0,0.00041883313679136336,0.13781343628442047,0.0
