idx,classical_chamfer_l2,classical_chamfer_l1,classical_hausdorff,classical_hausdorff95,classical_normal_consistency,classical_geom_jacobian_valid,classical_geom_negative_jacobian,classical_geom_negative_fraction,classical_geom_degenerate,classical_geom_degenerate_fraction,classical_geom_minimum_signed_jacobian,classical_geom_minimum_area_scale,classical_geom_base_cap_fold_max,classical_geom_crown_cap_fold_max,classical_geom_cap_fold_max,classical_geom_cap_safe,classical_geom_safe,learned_chamfer_l2,learned_chamfer_l1,learned_hausdorff,learned_hausdorff95,learned_normal_consistency,learned_geom_jacobian_valid,learned_geom_negative_jacobian,learned_geom_negative_fraction,learned_geom_degenerate,learned_geom_degenerate_fraction,learned_geom_minimum_signed_jacobian,learned_geom_minimum_area_scale,learned_geom_base_cap_fold_max,learned_geom_crown_cap_fold_max,learned_geom_cap_fold_max,learned_geom_cap_safe,learned_geom_safe
0,0.0005409558652900159,0.01038704626262188,0.1469877811899747,0.04856930300593376,0.9251233339309692,True,0,0.0,0,0.0,0.0014384485548362136,0.0014384484384208918,0.0,0.0,0.0,True,True,0.0005561442812904716,0.010497719049453735,0.14700671843661747,0.049542076885700226,0.9268404245376587,False,7,0.000346123417721519,0,0.0,-0.0024057957343757153,0.0017949771136045456,0.0,0.0,0.0,True,False
1,0.0014708609087392688,0.019088324159383774,0.13697370870640885,0.08147779107093811,0.8965290784835815,True,0,0.0,0,0.0,0.0004825897340197116,0.00048258970491588116,0.0,0.0,0.0,True,True,0.0015030645299702883,0.01940210908651352,0.13741934290901284,0.08178035914897919,0.8971964716911316,False,60,0.0029667721518987344,0,0.0,-0.3464980721473694,0.0007036321912892163,0.0,0.0,0.0,True,False
2,0.0007704063318669796,0.014588402584195137,0.22342323077595028,0.026413213461637497,0.9572003483772278,True,0,0.0,0,0.0,0.015353255905210972,0.015353255905210972,0.0,0.0,0.0,True,True,0.0008109200862236321,0.014563053846359253,0.23147879732527243,0.030723629519343376,0.960020899772644,False,2,9.889240506329114e-05,0,0.0,-0.007064320147037506,0.006333526223897934,0.0,0.0,0.0,True,False
3,0.002035360084846616,0.023802755400538445,0.13996131899049996,0.08365499973297119,0.9275050759315491,True,0,0.0,0,0.0,0.005889123305678368,0.005889123771339655,0.0,0.0,0.0,True,True,0.0016991673037409782,0.02236945740878582,0.14235648473016937,0.06412877142429352,0.928716778755188,False,13,0.0006428006329113924,0,0.0,-0.03753248229622841,0.005486755631864071,0.0,0.0,0.0,True,False
4,0.0016539227217435837,0.022270087152719498,0.2075514017203198,0.0706225037574768,0.9483347535133362,True,0,0.0,0,0.0,0.019153401255607605,0.019153399392962456,0.0,0.0,0.0,True,True,0.0013611747417598963,0.020893368870019913,0.1994410751533984,0.048228126019239426,0.9509714841842651,True,0,0.0,0,0.0,0.024287084117531776,0.024827932938933372,0.0,0.0,0.0,True,True
5,0.000995473936200142,0.016169508919119835,0.09117957807489713,0.07378722727298737,0.9625495672225952,True,0,0.0,0,0.0,0.0026232535019516945,0.002623253734782338,0.0,0.0,0.0,True,True,0.0006893797544762492,0.014684110879898071,0.07530006630046523,0.05145043134689331,0.9662765264511108,False,46,0.002274525316455696,0,0.0,-0.9830611348152161,0.0021121869795024395,0.0,0.0,0.0,True,False
6,0.0007784808985888958,0.015862612053751945,0.05024079514645685,0.04200807213783264,0.8990851044654846,True,0,0.0,0,0.0,0.01045980118215084,0.010459800250828266,0.0,0.0,0.0,True,True,0.0008422923856414855,0.016563888639211655,0.04989555895045686,0.0416661836206913,0.9021730422973633,True,0,0.0,0,0.0,0.011852196417748928,0.011852770112454891,0.0,0.0,0.0,True,True
7,0.00044750358210876584,0.01166982389986515,0.08277627123239194,0.03779178485274315,0.8761894106864929,True,0,0.0,0,0.0,0.00048367585986852646,0.0004836758889723569,0.0,0.0,0.0,True,True,0.0003446738119237125,0.010714340955018997,0.089675746240587,0.030513862147927284,0.8769472241401672,False,3,0.0001483386075949367,0,0.0,-0.012152014300227165,0.0030500509310513735,0.0,0.0,0.0,True,False
8,0.000716662616468966,0.014002697542309761,0.13972054467214312,0.041386380791664124,0.938125491142273,True,0,0.0,0,0.0,0.018541861325502396,0.018541859462857246,0.0,0.0,0.0,True,True,0.0007381108007393777,0.014161452651023865,0.13970049974683912,0.04249885678291321,0.9403133392333984,True,0,0.0,0,0.0,0.02478577196598053,0.024787606671452522,0.0,0.0,0.0,True,True
9,0.002600371139124036,0.02688438445329666,0.26920232190240345,0.08188561350107193,0.8853939175605774,True,0,0.0,0,0.0,0.014740081503987312,0.014740081503987312,0.0,0.0,0.0,True,True,0.002080407692119479,0.02429851144552231,0.2680626818566696,0.058655768632888794,0.8901330828666687,False,17,0.0008405854430379747,0,0.0,-0.22239044308662415,0.008020449429750443,0.0,0.0,0.0,True,False
10,0.00114240194670856,0.014149815775454044,0.092663514116268,0.08002186566591263,0.9629608988761902,True,0,0.0,0,0.0,0.09940489381551743,0.09940488636493683,0.0,0.0,0.0,True,True,0.0005388415884226561,0.011425194330513477,0.06617832337073354,0.04252418130636215,0.9681345224380493,True,0,0.0,0,0.0,0.12177647650241852,0.12178345769643784,0.0,0.0,0.0,True,True
11,0.00037438582512550056,0.011035453528165817,0.04778557723754953,0.0345783457159996,0.972946286201477,True,0,0.0,0,0.0,0.0003464071196503937,0.00034640709054656327,0.0,0.0,0.0,True,True,0.0003795946831814945,0.01106836274266243,0.054536406374346064,0.034596871584653854,0.9730420708656311,True,0,0.0,0,0.0,0.00037084115319885314,0.00041840135236270726,0.0,0.0,0.0,True,True
