idx,classical_chamfer_l2,classical_chamfer_l1,classical_hausdorff,classical_hausdorff95,classical_normal_consistency,classical_geom_jacobian_valid,classical_geom_negative_jacobian,classical_geom_negative_fraction,classical_geom_degenerate,classical_geom_degenerate_fraction,classical_geom_minimum_signed_jacobian,classical_geom_minimum_area_scale,classical_geom_base_cap_fold_max,classical_geom_crown_cap_fold_max,classical_geom_cap_fold_max,classical_geom_cap_safe,classical_geom_safe,learned_chamfer_l2,learned_chamfer_l1,learned_hausdorff,learned_hausdorff95,learned_normal_consistency,learned_geom_jacobian_valid,learned_geom_negative_jacobian,learned_geom_negative_fraction,learned_geom_degenerate,learned_geom_degenerate_fraction,learned_geom_minimum_signed_jacobian,learned_geom_minimum_area_scale,learned_geom_base_cap_fold_max,learned_geom_crown_cap_fold_max,learned_geom_cap_fold_max,learned_geom_cap_safe,learned_geom_safe
10,0.00036675704177469015,0.010803909972310066,0.04759036027405234,0.034304358065128326,0.97287917137146,True,0,0.0,0,0.0,0.0002369317226111889,0.00023693170805927366,0.0,0.0,0.0,True,True,0.00037692429032176733,0.010878201574087143,0.05344328733596265,0.03514265641570091,0.9733916521072388,True,0,0.0,0,0.0,0.0007985265692695975,0.0009680023067630827,0.0,0.0,0.0,True,True
11,0.0006457932759076357,0.013084974139928818,0.12003491072670115,0.050524111837148666,0.9546228051185608,True,0,0.0,0,0.0,0.027668381109833717,0.027668381109833717,0.0,0.0,0.0,True,True,0.0005765114910900593,0.01245164219290018,0.11977189918526979,0.04558975622057915,0.9569473266601562,True,0,0.0,0,0.0,0.047584168612957,0.047590773552656174,0.0,0.0,0.0,True,True
12,0.0002877071383409202,0.009229595772922039,0.06067373652123561,0.030161099508404732,0.943432092666626,True,0,0.0,0,0.0,0.007357074413448572,0.007357073947787285,0.0,0.0,0.0,True,True,0.00023585172311868519,0.008662121370434761,0.05729975990908043,0.025418465957045555,0.946388840675354,True,0,0.0,0,0.0,0.009924929589033127,0.010652435012161732,0.0,0.0,0.0,True,True
13,0.0034810127690434456,0.023476053029298782,0.4943898895374905,0.09534027427434921,0.9321502447128296,True,0,0.0,0,0.0,0.0065543157979846,0.0065543157979846,0.0,0.0,0.0,True,True,0.0032441415823996067,0.02289796620607376,0.4831585529712427,0.083891361951828,0.9406500458717346,True,0,0.0,0,0.0,0.010707875713706017,0.011649664491415024,0.0,0.0,0.0,True,True
14,0.0008314312435686588,0.015473227947950363,0.07889784966501112,0.05675416439771652,0.843886137008667,True,0,0.0,0,0.0,0.020834770053625107,0.020834773778915405,0.0,0.0,0.0,True,True,0.0007781549356877804,0.015054764226078987,0.07409497342352561,0.05513549596071243,0.8449491858482361,True,0,0.0,0,0.0,0.024654747918248177,0.024666015058755875,0.0,0.0,0.0,True,True
15,0.009502245113253593,0.03197913244366646,0.3564327708088951,0.27088743448257446,0.7884011268615723,True,0,0.0,0,0.0,0.019044481217861176,0.019044481217861176,0.0,0.0,0.0,True,True,0.00937857385724783,0.031281232833862305,0.35765176686101546,0.27086156606674194,0.7911511659622192,True,0,0.0,0,0.0,0.027596430853009224,0.027670428156852722,0.0,0.0,0.0,True,True
16,0.0008607220952399075,0.012042040936648846,0.12083826108111555,0.07203952223062515,0.9236353039741516,True,0,0.0,0,0.0,0.0011917261872440577,0.0011917260708287358,0.0,0.0,0.0,True,True,0.0007398451562039554,0.011229095980525017,0.11945614309471288,0.06674265116453171,0.9287533164024353,True,0,0.0,0,0.0,0.00175276689697057,0.0017557020764797926,0.0,0.0,0.0,True,True
17,0.00045744189992547035,0.011363190598785877,0.13484963963355787,0.03468000888824463,0.935393750667572,True,0,0.0,0,0.0,0.024217108264565468,0.024217108264565468,0.0,0.0,0.0,True,True,0.00041883313679136336,0.010891927406191826,0.13781343628442047,0.03186316043138504,0.9362190365791321,True,0,0.0,0,0.0,0.032411444932222366,0.03241832181811333,0.0,0.0,0.0,True,True
18,0.00120365631300956,0.014740647748112679,0.09912898591290865,0.07777640223503113,0.90018230676651,True,0,0.0,0,0.0,0.02255023829638958,0.02255023643374443,0.0,0.0,0.0,True,True,0.0011260977480560541,0.01413760706782341,0.09834269545056079,0.07686154544353485,0.9006744027137756,True,0,0.0,0,0.0,0.03129928559064865,0.03129979968070984,0.0,0.0,0.0,True,True
19,0.0004969534929841757,0.010756967589259148,0.08646818241595539,0.04601787030696869,0.9404218792915344,True,0,0.0,0,0.0,0.006076877936720848,0.006076877471059561,0.0,0.0,0.0,True,True,0.0003955661377403885,0.010053478181362152,0.07806699805074759,0.03827080875635147,0.9439011216163635,True,0,0.0,0,0.0,0.010256299749016762,0.01025777030736208,0.0,0.0,0.0,True,True
20,0.0006803789874538779,0.008981459774076939,0.12121133325421818,0.07140740007162094,0.928886890411377,True,0,0.0,0,0.0,9.697754649096169e-06,9.697753739601467e-06,0.0,0.0,0.0,True,True,0.0008573740487918258,0.009332872927188873,0.12085663360835272,0.08278075605630875,0.9352198839187622,False,172,0.0052903543307086616,0,0.0,-0.05760747939348221,1.1718517271219753e-05,0.0,0.0,0.0,True,False
