idx,classical_chamfer_l2,classical_chamfer_l1,classical_hausdorff,classical_hausdorff95,classical_normal_consistency,classical_geom_jacobian_valid,classical_geom_negative_jacobian,classical_geom_negative_fraction,classical_geom_degenerate,classical_geom_degenerate_fraction,classical_geom_minimum_signed_jacobian,classical_geom_minimum_area_scale,classical_geom_base_cap_fold_max,classical_geom_crown_cap_fold_max,classical_geom_cap_fold_max,classical_geom_cap_safe,classical_geom_safe,learned_chamfer_l2,learned_chamfer_l1,learned_hausdorff,learned_hausdorff95,learned_normal_consistency,learned_geom_jacobian_valid,learned_geom_negative_jacobian,learned_geom_negative_fraction,learned_geom_degenerate,learned_geom_degenerate_fraction,learned_geom_minimum_signed_jacobian,learned_geom_minimum_area_scale,learned_geom_base_cap_fold_max,learned_geom_crown_cap_fold_max,learned_geom_cap_fold_max,learned_geom_cap_safe,learned_geom_safe
10,0.0003743630659300834,0.011009786278009415,0.0476982521788302,0.03436150774359703,0.975341260433197,True,0,0.0,0,0.0,0.008516362868249416,0.008516362868249416,0.0,0.0,0.0,True,True,0.0003850204811897129,0.011050771921873093,0.057689554625149145,0.035470105707645416,0.9753274917602539,True,0,0.0,0,0.0,0.011199669912457466,0.011199823580682278,0.0,0.0,0.0,True,True
11,0.0007376853609457612,0.014383235946297646,0.14086972241471607,0.04515842720866203,0.9481022953987122,True,0,0.0,0,0.0,0.02693476527929306,0.02693476527929306,0.0,0.0,0.0,True,True,0.0007640462717972696,0.014243243262171745,0.14111534037952134,0.05125703290104866,0.9486838579177856,True,0,0.0,0,0.0,0.040127046406269073,0.04013628885149956,0.0,0.0,0.0,True,True
12,0.0002625693450681865,0.009125398471951485,0.06244800312035191,0.025121266022324562,0.937079668045044,True,0,0.0,0,0.0,0.003555736970156431,0.003555736970156431,0.0,0.0,0.0,True,True,0.00026883516693487763,0.009117504581809044,0.06246279562833799,0.02738359570503235,0.9401533007621765,False,2,8.223684210526316e-05,0,0.0,-0.0016871930565685034,0.0016435926081612706,0.0,0.0,0.0,True,False
13,0.004458441399037838,0.02574329450726509,0.5015696385431173,0.12905801832675934,0.9350866675376892,True,0,0.0,0,0.0,0.015536626800894737,0.015536627732217312,0.0,0.0,0.0,True,True,0.0041699521243572235,0.02496020309627056,0.49978065149694434,0.12078140676021576,0.9449976086616516,True,0,0.0,0,0.0,0.015110213309526443,0.015144743025302887,0.0,0.0,0.0,True,True
14,0.0022399844601750374,0.02192578837275505,0.13769607002645126,0.10668264329433441,0.8181712031364441,True,0,0.0,0,0.0,0.02016102522611618,0.02016102522611618,0.0,0.0,0.0,True,True,0.0022310754284262657,0.021694833412766457,0.13924182703793095,0.10816452652215958,0.8190223574638367,True,0,0.0,0,0.0,0.022940995171666145,0.022943682968616486,0.0,0.0,0.0,True,True
15,0.0046909707598388195,0.028265321627259254,0.2562425379713353,0.1679852455854416,0.7739511132240295,True,0,0.0,0,0.0,0.0011672873515635729,0.0011672873515635729,0.0,0.0,0.0,True,True,0.004566175397485495,0.02752276137471199,0.2568600719411586,0.1668311506509781,0.7728556394577026,False,224,0.009210526315789473,0,0.0,-3.5794780254364014,0.0023677998688071966,0.0,0.0,0.0,True,False
16,0.0009180573397316039,0.01369172241538763,0.11873721395849247,0.06792525202035904,0.9129027128219604,True,0,0.0,0,0.0,0.0009347490849904716,0.0009347490267828107,0.0,0.0,0.0,True,True,0.0007401029579341412,0.012322166934609413,0.11723072923591489,0.06283986568450928,0.9275525212287903,True,0,0.0,0,0.0,0.0012858975678682327,0.0012863515876233578,0.0,0.0,0.0,True,True
17,0.00043406139593571424,0.011409150436520576,0.14737077192173856,0.029100650921463966,0.9426990151405334,True,0,0.0,0,0.0,0.02218611165881157,0.02218611165881157,0.0,0.0,0.0,True,True,0.0004527647397480905,0.011423247866332531,0.14837725571265087,0.03267519176006317,0.9429540634155273,True,0,0.0,0,0.0,0.030991455540060997,0.030991647392511368,0.0,0.0,0.0,True,True
18,0.009240329265594482,0.034423381090164185,0.2050138827019402,0.2037327140569687,0.7658476233482361,True,0,0.0,0,0.0,0.023835070431232452,0.0238350722938776,0.0,0.0,0.0,True,True,0.009329562075436115,0.03499266877770424,0.20501226548392604,0.20372891426086426,0.764919102191925,True,0,0.0,0,0.0,0.030426649376749992,0.03042878955602646,0.0,0.0,0.0,True,True
19,0.0005823743413202465,0.012435836717486382,0.07538609948188796,0.04127637296915054,0.931852400302887,True,0,0.0,0,0.0,0.006089179776608944,0.006089179776608944,0.0,0.0,0.0,True,True,0.0004852114070672542,0.01160435751080513,0.07922278346471925,0.03539502993226051,0.935106635093689,True,0,0.0,0,0.0,0.007456476334482431,0.007457578554749489,0.0,0.0,0.0,True,True
20,0.0008754422888159752,0.010426475666463375,0.11963139356246114,0.08249370753765106,0.93320631980896,True,0,0.0,0,0.0,8.267502380476799e-06,8.267502380476799e-06,0.0,0.0,0.0,True,True,0.0008164189639501274,0.010031790472567081,0.12020870149664582,0.07974188774824142,0.934502899646759,False,58,0.0023848684210526316,0,0.0,-0.007960625924170017,1.4082686902838759e-05,0.0,0.0,0.0,True,False
