index,raw_j_valid,raw_cap_safe,raw_safe,raw_negative_jacobian,raw_negative_fraction,raw_degenerate,raw_degenerate_fraction,raw_minimum_signed_jacobian,raw_minimum_area_scale,raw_base_cap_fold_max,raw_crown_cap_fold_max,raw_cap_fold,raw_chamfer_l2,raw_hausdorff,projection_activated,projection_stage,alpha,retained_percent,post_j_valid,post_cap_safe,post_safe,post_negative_jacobian,post_negative_fraction,post_degenerate,post_degenerate_fraction,post_minimum_signed_jacobian,post_minimum_area_scale,post_base_cap_fold_max,post_crown_cap_fold_max,post_cap_fold,post_chamfer_l2,post_hausdorff,delta_chamfer_l2
0,0,1,0,32,0.0013157894736842105,0,0.0,-0.43765634298324585,0.0005866675637662411,0.0,0.0,0.0,0.0008233381668105721,0.09174166703387185,1,all,0.23963739722876198,23.9637397228762,1,1,1,0,0.0,0,0.0,0.0002795014006551355,0.00028686344739980996,0.0,0.0,0.0,0.000799274246674031,0.0909816529146683,-2.4063920136541128e-05
1,1,1,1,0,0.0,0,0.0,0.02067522704601288,0.02071353979408741,0.0,0.0,0.0,0.0007990715093910694,0.21934088873773516,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.02067522704601288,0.02071353979408741,0.0,0.0,0.0,0.0007990715093910694,0.21934088873773516,0.0
2,0,1,0,14,0.000575657894736842,0,0.0,-0.02680535428225994,0.01208061445504427,0.0,0.0,0.0,0.0012323895934969187,0.12535569129199692,1,all,0.30776096880435944,30.776096880435944,1,1,1,0,0.0,0,0.0,5.9371814131736755e-09,0.004321313928812742,0.0,0.0,0.0,0.0013707432663068175,0.12267719852240414,0.00013835367280989885
3,1,1,1,0,0.0,0,0.0,0.004267612472176552,0.011034807190299034,0.0,0.0,0.0,0.0011729123070836067,0.19806426383882547,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.004267612472176552,0.011034807190299034,0.0,0.0,0.0,0.0011729123070836067,0.19806426383882547,0.0
4,1,1,1,0,0.0,0,0.0,0.07628680765628815,0.07633353769779205,0.0,0.0,0.0,0.003086208598688245,0.16964277826751942,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.07628680765628815,0.07633353769779205,0.0,0.0,0.0,0.003086208598688245,0.16964277826751942,0.0
5,0,1,0,8,0.0003289473684210526,0,0.0,-0.19803474843502045,0.012204854749143124,0.0,0.0,0.0,0.0015407634200528264,0.0649636596182754,1,tangent,0.8047133386126006,80.47133386126006,1,1,1,0,0.0,0,0.0,4.544854164123535e-07,0.012199630960822105,0.0,0.0,0.0,0.0015387237071990967,0.0648072657149885,-2.039712853729725e-06
6,1,1,1,0,0.0,0,0.0,0.00362303014844656,0.003631614614278078,0.0,0.0,0.0,0.00034685665741562843,0.08804917340126202,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.00362303014844656,0.003631614614278078,0.0,0.0,0.0,0.00034685665741562843,0.08804917340126202,0.0
7,1,1,1,0,0.0,0,0.0,0.027618108317255974,0.027619732543826103,0.0,0.0,0.0,0.0006352973869070411,0.14133992852791288,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.027618108317255974,0.027619732543826103,0.0,0.0,0.0,0.0006352973869070411,0.14133992852791288,0.0
8,0,1,0,65,0.0026726973684210527,0,0.0,-1.2292110919952393,0.007768902461975813,0.0,0.0,0.0,0.001694442587904632,0.2937261708719617,1,all,0.051777189596577955,5.1777189596577955,1,1,1,0,0.0,0,0.0,0.00593939796090126,0.005969760473817587,0.0,0.0,0.0,0.001751996809616685,0.29299688839887617,5.755422171205282e-05
9,1,1,1,0,0.0,0,0.0,0.15536069869995117,0.1553717404603958,0.0,0.0,0.0,0.0003804856678470969,0.05775099911176414,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.15536069869995117,0.1553717404603958,0.0,0.0,0.0,0.0003804856678470969,0.05775099911176414,0.0
10,1,1,1,0,0.0,0,0.0,0.011199669912457466,0.011199823580682278,0.0,0.0,0.0,0.0003850204811897129,0.057689554625149145,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.011199669912457466,0.011199823580682278,0.0,0.0,0.0,0.0003850204811897129,0.057689554625149145,0.0
11,1,1,1,0,0.0,0,0.0,0.040127046406269073,0.04013628885149956,0.0,0.0,0.0,0.0007640462717972696,0.14111534037952134,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.040127046406269073,0.04013628885149956,0.0,0.0,0.0,0.0007640462717972696,0.14111534037952134,0.0
12,0,1,0,2,8.223684210526316e-05,0,0.0,-0.0016871930565685034,0.0016435926081612706,0.0,0.0,0.0,0.00026883516693487763,0.06246279562833799,1,all,0.8408549129962921,84.08549129962921,1,1,1,0,0.0,0,0.0,-5.397851055022329e-09,0.0014875266933813691,0.0,0.0,0.0,0.00026426755357533693,0.06245659274508528,-4.567613359540701e-06
13,1,1,1,0,0.0,0,0.0,0.015110213309526443,0.015144743025302887,0.0,0.0,0.0,0.0041699521243572235,0.49978065149694434,0,none,1.0,100.0,1,1,1,0,0.0,0,0.0,0.015110213309526443,0.015144743025302887,0.0,0.0,0.0,0.0041699521243572235,0.49978065149694434,0.0
