epoch,train_loss,train_chamfer,train_normal,train_jacobian,train_cap_fold,val_chamfer_l2,val_hausdorff,c1_min,j_valid_rate,cap_safe_rate,safe_rate,mean_negative_j_fraction,mean_cap_fold,worst_cap_fold,secs
0,0.012091436387143202,0.00553361328816714,0.06557822910965316,0.0,0.0,0.0025235340695612,0.24210307059243755,0.0052844807505607605,1.0,1.0,1.0,0.0,0.0,0.0,6.880631685256958
5,0.010853335175973674,0.004900118545467396,0.05816158535890281,0.0058916786569175395,0.002367245650384575,0.002023311060578895,0.24109382940191804,0.03801845386624336,0.75,0.9642857142857143,0.7142857142857143,0.0006270559210526316,0.00014619017123810148,0.0018136192811653018,8.786522388458252
10,0.010933012471327351,0.004897550460171058,0.05883831051695678,0.006098271018621896,0.008427749147004861,0.0020869255417242777,0.24164216431854177,0.030014485120773315,0.7142857142857143,1.0,0.7142857142857143,0.0008106203007518796,2.3874320634474445e-05,0.0002989638305734843,8.748538970947266
15,0.01068836132892304,0.0048407425950346,0.056954867128903665,0.008477488526129189,0.001253905814115165,0.0020338489256183884,0.24276214980330005,0.06150219589471817,0.75,0.9285714285714286,0.7142857142857143,0.0008488016917293234,0.0001995812272070907,0.001962527632713318,8.764533996582031
20,0.010659886674127645,0.004838448071839392,0.05720301745459437,0.003529048990720993,0.0017158407644829923,0.0019898605054809843,0.24002491368139384,0.030775757506489754,0.75,0.8214285714285714,0.6071428571428571,0.0008062147556390977,0.0004179156234645883,0.0028404900804162025,8.776080131530762
25,0.010671349160838872,0.004861864732164475,0.05707890182578315,0.003479943391595144,0.0015869598485652307,0.0019899240219924,0.24002917565848275,0.03812128305435181,0.75,0.9285714285714286,0.7142857142857143,0.0008517387218045112,0.00028204227211452756,0.00271003320813179,8.757013082504272
30,0.010583281553246908,0.004833490860053442,0.05645271004436331,0.0038097213121151044,0.0028642740693713776,0.002043099129098534,0.2407441964712977,0.056600481271743774,0.75,1.0,0.75,0.000685796522556391,0.0001266081224977305,0.0008055543876253068,8.814911127090454
35,0.010841703273925102,0.004826386693295919,0.05882462559578319,0.0057569154817058805,0.0028362786879664588,0.0019581266356648746,0.23724756830929677,0.019494635984301567,0.75,0.9285714285714286,0.7142857142857143,0.0008341165413533834,0.0002124234410335443,0.002212720923125744,8.804271936416626
40,0.010855001173654778,0.004877609998543954,0.05901574155626198,0.003228881720835281,0.0,0.0020197291066454326,0.23962456067940116,0.10435669869184494,0.7142857142857143,0.9285714285714286,0.6785714285714286,0.0007078242481203007,0.0001878730482920738,0.002016207901760936,8.696442365646362
45,0.010639214598470264,0.004855303678778,0.05676071488867617,0.004396036303776264,0.0006966763094371547,0.001984472753974842,0.24042493379480429,0.04679657891392708,0.7142857142857143,0.7857142857142857,0.5714285714285714,0.0009794995300751882,0.00039524645606953915,0.0032628891058266163,8.77722716331482
